run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om90,0.7642430409101882,0.2325943616458536,21.26289148713306,264.1780524648983,244.03101683232995,102.22118070612555,375.37118070612553,90.0,False,524.9097483219213,46,598.980338633336,102.22122065571149,102.2211407565396,68.32020321446709,54.530353997483395,13.78984921698369,70.94885845602745,47.406130163968456,23.542728292058996,65.6216876980815,4.640506912762703,86.90444769045264,56.372783871506215,63.2210890785722,5.008449931639092,2,0.25,60.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om0,1.780937562963534,0.3828313564172327,24.3829305592172,82.6612123605276,868.1021490952062,-76.15914705937938,196.99085294062058,,True,419.5994926589563,15,116.12192054741521,-76.15915157736956,-76.1591425413892,-65.7960387150744,-84.20286816309982,18.40682944802542,-56.133367616662255,-85.69416795217658,29.56080033551433,-73.57225383657327,9.643682387447882,-91.47588007505229,-70.70944220118349,-70.8951528509693,4.597047127053144,0,0.25,90.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om180,0.7332199712101505,0.3607954723633659,21.781205286228733,246.01498126001823,229.32384708930823,128.66316186949925,401.81316186949925,90.0,False,713.523226651231,50,678.5989972308105,128.66320179224886,128.6631219467496,101.56695378120219,78.04684108992936,23.52011269127283,114.18287929586283,73.08366264588098,41.099216649981855,87.6778853178129,4.267957572356366,113.34642885382634,99.6068047113416,96.4678396453073,5.520829733182193,1,0.25,90.0,0.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om270,1.1428434544752837,0.0578095583958243,27.278519488650694,74.62571223619328,446.24967029177947,-49.82698966212241,223.32301033787758,,True,482.4804900087014,30,260.9465460655343,-49.82700087185083,-49.826978452393966,-45.33651610442675,-62.51207187537966,17.17555577095291,-37.8634627393169,-66.86335045097182,28.99988771165492,-51.32658324033807,7.898618388631398,-65.14372267779532,-52.43953732383814,-50.435630240321636,3.0950847117793345,0,0.25,90.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om90,1.1221360414332968,0.1811524439252093,26.03989992720594,186.95823847639176,434.17624434300086,-47.315535610067926,225.83446438993207,,True,467.4444524582843,32,274.75942940428604,-47.315548135447585,-47.31552308468826,-42.933265131627465,-59.24892855771935,16.315663426091888,-35.943380985185165,-63.519566325883595,27.57618534069843,-49.35135208084081,6.969308842011195,-62.632268625740835,-50.5194555697064,-48.03237926752235,2.8973206650340697,0,0.25,90.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om0,0.7962940912007014,0.350715286915684,25.23514928750201,254.4001319918273,259.54222894376164,93.049428834449,366.199428834449,90.0,False,573.5871128246974,43,572.9960804152802,93.0494669638771,93.0493907050209,68.42967264339728,51.707716458894865,16.721956184502417,75.64593913493393,46.05017619876996,29.595762936163965,60.48871081610773,3.7959909088697117,77.7326958187761,61.06986455041269,63.330558507502396,4.78516904294008,1,0.25,90.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om180,2.071027549738594,0.5164560335179849,21.051442900993376,86.56618961973247,1088.6207411301898,-80.4287911755292,192.72120882447078,,True,454.01634139560394,13,92.63892049103062,-80.42879239696758,-80.4287899540908,-67.03207307782068,-87.80481729633402,20.77274421851334,-55.32730030486969,-88.79900979823783,33.471709493368145,-76.92315538769587,10.25605131775032,-95.74552419120211,-69.90337488939092,-72.13118721371558,5.042471983670086,0,0.25,90.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om270,1.2249491822118732,0.2074432332107186,30.77440117412517,59.22037185959522,495.1934579037903,-55.12666997221422,218.02333002778576,,True,640.9498393172258,25,231.8000042319695,-55.12668455601772,-55.12665538841073,-44.06536864624604,-67.78155149284619,23.716182846600148,-31.738083813363314,-71.86673290367446,40.12864909031114,-54.18622365236168,10.471601779234952,-70.44340298788714,-46.31415839788455,-49.16448278214093,2.877936122741092,0,0.25,90.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om90,1.1027005296513963,0.1689123110441978,24.43626489934824,197.6147415535453,422.94526291488734,-45.65291877693921,227.49708122306077,,True,428.09194643642434,35,283.90208148195245,-45.65293364361902,-45.6529039102594,-43.29370710408708,-57.69836355452919,14.404656450442104,-37.42863518381461,-61.840077596553385,24.411442412738772,-48.662254813608435,6.15122995243091,-60.969651792612126,-52.00470976833585,-48.39282123998197,2.836497130440848,0,0.25,90.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om0,1.1542094019599605,0.136170282505344,25.999912561857062,20.428496945486238,452.9233406012121,-50.39802157435813,222.75197842564185,,True,471.7360209958711,29,257.8060681337602,-50.39803298551885,-50.39801016319744,-46.356879337654945,-63.337245231425804,16.98036589377086,-38.43352755632314,-67.44389840521245,29.01037084888931,-52.3419141608017,7.797193288480365,-65.71475459003105,-53.00960214084438,-51.45599347354983,3.642766480283036,0,0.25,90.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om180,0.9460794330093056,0.2761521881740977,22.289962290968443,173.52159773691557,336.1160045791088,34.33135335501609,307.48135335501604,90.0,False,759.3419304247539,31,395.5196487938514,34.319544567287565,34.343162142744625,37.36448066839673,-3.269848271869306,40.63432894026604,58.86502325622044,-12.22504955544288,71.09007281166332,15.78253007578415,11.863812470340019,19.01462033934318,44.2889486716992,32.265366532501844,5.045627892701042,3,0.25,90.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om270,1.147426132432262,0.1681026244739787,33.17425362651397,44.20168625367792,448.93647821822987,-49.60598379678038,223.5440162032196,,True,685.5813535537509,29,262.16413819136426,-49.60599790917439,-49.60596968438635,-38.738537988669194,-63.274309906038525,24.53577191736933,-26.303763215719563,-68.17557844258991,41.871815226870346,-48.81023490076285,10.609643656935276,-64.92271681245329,-40.8798378002408,-43.83765212456408,2.5973161709985857,0,0.25,90.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om90,1.0750484099983966,0.1607422904702079,28.078374220024543,242.92851284018585,407.1362968620373,-43.0387571939414,230.11124280605858,,True,393.9402020158754,51,298.2816369844297,-43.038773197919255,-43.03874118996355,-42.975469640849,-55.26070896808986,12.285239327240859,-39.281635763813185,-59.89537242695235,20.613736663139164,-46.18276010305427,5.570291551532485,-58.35549020961432,-53.85771034833442,-48.074583776743886,3.1172031444700625,0,0.25,90.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om0,1.2308314094345498,0.2800387065733455,28.936165418018007,150.31619155313516,498.76462791416895,-54.7345233889943,218.4154766110057,,True,638.309335722289,25,233.95636637260486,-54.734537581244304,-54.7345091967443,-42.177801211980594,-66.26692190433427,24.089120692353674,-29.8488234936904,-70.12292811554923,40.274104621858825,-53.691514752333354,9.913311099292109,-70.05125640466721,-44.42489807821163,-47.27691534787548,4.861937084567298,2,0.25,90.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om180,1.2361678586399043,0.2031307589229531,17.797460155715378,36.97571578460274,502.0118415140389,-55.925368466105425,217.22463153389455,,True,383.1384846786239,25,227.4014828522132,-55.925380781683096,-55.92535615052777,-53.28794106727857,-67.56758004116622,14.279638973887657,-46.14688168831808,-70.5329236100241,24.386041921706017,-58.80293214857599,6.558304157653097,-71.24210148177833,-60.72295627283932,-58.38705520317345,3.981157526922496,0,0.25,90.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om270,1.0361719835304073,0.0998379453689776,23.300143004957945,300.1054980902577,385.2525824225857,6.519559511709576,279.66955951170956,56.4426902380793,False,392.8405026523297,33,318.5002242768769,6.567215330873765,6.471903692545389,-7.077189924440553,-24.497031538082737,17.419841613642184,0.4520508043576889,-30.59336434252377,31.04541514688146,-12.819888252525038,6.726144693606434,-8.797173503963336,-14.124023780163546,-12.176304060335442,2.498293926921969,0,0.25,90.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om90,0.9189758173638712,0.1410419445780811,22.272458104280798,206.71702538061868,321.77619742826914,38.17566992944989,311.3256699294499,90.0,False,540.0383261780449,33,406.9613679000149,38.177235895933336,38.17410396296645,26.297639922872378,1.807387655372764,24.490252267499613,36.29431542395677,-6.516780745929499,42.81109616988627,16.786672457649836,8.411936090844543,22.858936913776976,21.71824083943553,21.19852578697749,3.287192756590832,1,0.25,90.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om0,1.646193221430159,0.3192343945534814,23.39853775250955,94.09909898251982,771.4699316676089,-73.18342828066665,199.96657171933333,,True,391.56717568402837,17,132.48805675194032,-73.1834324527095,-73.1834241086238,-64.61171403834211,-81.52378876707188,16.912074728729763,-56.13138672494347,-83.29969133036687,27.1683046054234,-71.49678168529434,8.837409843787924,-88.50016129633956,-70.7074613094647,-69.71082817423701,4.789768864598996,0,0.25,-30.0,0.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om180,0.7277798548862059,0.3476638808286621,24.213038100792616,259.1024178891048,226.77638887551552,130.46136631673383,403.6113663167338,90.0,False,631.3371838439592,51,685.1277630433657,130.46140266624582,130.4613299672219,97.1899489387659,81.37642550731788,15.813523431448019,103.71746412093933,75.80119783550347,27.916266285435853,89.92715944439266,3.4828173035888597,115.14463330106092,89.14138953641809,92.090834802871,5.396524014538173,1,0.25,-30.0,0.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om270,1.167996042398734,0.0752865197048109,22.69581966658713,83.68669778340885,461.0625492616138,-51.79516253494349,221.35483746505648,,True,411.9947350706406,28,250.12073509784236,-51.79517562540987,-51.79514944447713,-49.10947158473331,-63.940499893841114,14.8310283091078,-42.6397667884587,-67.65685833687715,25.01709154841845,-54.29205390124085,6.877663567143692,-67.11189555061641,-57.21584137297994,-54.2085857206282,3.584567551722435,0,0.25,-30.0,0.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om90,1.0803905018822206,0.2061032613322903,28.11224587785834,146.30759839060153,410.1747542736664,-43.10917768976535,230.04082231023463,,True,695.0014200283966,49,297.8944170841774,-43.10919281933563,-43.109162560195074,-32.15860854194471,-57.220256755769114,25.061648213824405,-19.586340014077187,-62.40014275247176,42.81380273839457,-43.8582050846153,9.600264421498657,-58.42591070543827,-34.162414598598424,-37.257722677839595,3.547084357518851,1,0.25,-30.0,0.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om0,0.8829994204069216,0.159697711964707,24.93021068156837,286.8083251872852,303.0668381901907,49.593166399521216,322.7431663995212,90.0,False,507.27907299016744,36,442.0660099229889,49.59324928930197,49.59308350974049,30.276465336327046,10.475658092872226,19.80080724345482,36.94113142649177,1.6452546880099939,35.29587673848178,25.836463138187614,7.64814840126278,34.2764333838483,22.365056841970535,25.177351200432156,4.912200026309785,2,0.25,-30.0,180.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om180,1.3788260118664388,0.204388457303787,23.30457015809547,71.49021882182656,591.3736806860672,-64.03027141895008,209.1197285810499,,True,402.65660894930573,21,182.82911969888747,-64.03028181858605,-64.03026101931411,-58.13099860883345,-74.17944641577716,16.048447806943713,-50.35255670381464,-76.86493972490852,26.512383021093882,-64.23814655208308,8.026126644455275,-79.34700443462299,-64.92863128833588,-63.23011274472834,5.716894492261363,2,0.25,-30.0,180.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om270,0.9892361289486362,0.3785731306784857,21.69865673460489,206.4402974965483,359.37490259907685,27.6449720088968,300.79497200889676,90.0,False,651.5145803668339,28,375.65422417647005,27.64030706476773,27.649636953025876,28.673391210017375,-6.254307197223772,34.927698407241145,47.5926530454894,-12.811302688200971,60.40395573369037,8.913502346704366,9.3686002078708,12.328238993223888,33.01657846096816,23.574277074122485,5.405464890583239,2,0.25,-30.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om90,1.248131615015869,0.1390635465588359,23.74618518338837,38.02109342704669,509.317227485008,-57.17076821032525,215.9792317896747,,True,399.6115627352571,25,220.5554738736988,-57.17077693671854,-57.17075948393196,-53.61800008187866,-68.52913820208178,14.91113812020312,-46.75206964435976,-71.82198079357576,25.069911149216004,-58.76268962818309,7.3068659245934455,-72.48750122599816,-61.328144228880994,-58.71711421777355,4.569765521759555,1,0.25,-30.0,180.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om0,1.2450165843964636,0.1468277363800061,19.707404318781077,50.54433348475913,507.4117211773303,-56.9239331592491,216.2260668407509,,True,369.5380938415108,25,221.91180335355682,-56.92394268096546,-56.92392363753274,-54.455520455575176,-68.18417180372761,13.728651348152432,-48.0586245345454,-71.21062332169767,23.151998787152266,-59.36608487879392,6.581646488538503,-72.24066617492201,-62.63469911906664,-59.55463459147006,4.398244005312186,0,0.25,-30.0,270.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om180,1.1263574215850536,0.3157697221788291,27.551812186688394,172.12100025937468,436.6285481157489,-45.88015883762356,227.26984116237642,,True,687.9869599375078,33,282.6536484473048,-45.88017400679068,-45.88014366845644,-33.25494143446007,-58.66567118913276,25.410729754672687,-19.939705614668718,-63.132017057125246,43.19231144245653,-46.271767510891166,9.307404255275024,-61.19689185329648,-34.515780199189955,-38.35405557035496,5.0932741123193335,2,0.25,-30.0,270.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om270,0.7222555286360657,0.3003535410137764,19.706721606925672,270.1287151547611,224.19922278921,130.69810441212746,403.84810441212744,90.0,False,508.72880087498925,51,683.8271529881083,130.69814670135864,130.69806212289626,88.51540782191525,80.99854978184736,7.516858040067888,92.37771463160085,77.71904213305699,14.658672498543865,86.44633642447124,2.67718644883017,115.38137139645455,77.80164004707962,83.41629368602035,5.656649265972788,2,0.25,-30.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om90,1.3721434513992417,0.1933256473061598,22.506822978628907,62.25978067156186,587.0797035586479,-63.782465109554465,209.3675348904455,,True,379.8552591205749,21,184.19188284477667,-63.78247668533844,-63.782453533770486,-58.84897549710953,-73.89081292046363,15.041837423354103,-51.65655698982179,-76.54093322319306,24.884376233371277,-64.37313015933691,7.621326729158255,-79.09919812522737,-66.23263157434302,-63.948089633004415,5.040038680138254,2,0.25,-30.0,270.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om0,0.9438006278482834,0.2684068964250831,25.142777995714503,180.3891889851745,334.902340939104,34.41613225644577,307.56613225644577,90.0,False,775.7896232253712,31,396.5276820129486,34.409312162300495,34.42295235059105,38.27130354286186,-2.313290485197942,40.5845940280598,59.303564039657516,-11.685046146048746,70.98861018570626,17.175801870078182,12.245184189879922,19.099399240772858,44.72748945513628,33.17218940696697,5.020044552065031,2,0.25,-30.0,90.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om180,1.207525599489252,0.1114581189782525,25.131055099851213,45.34374634586867,484.6657274251776,-54.57873812116597,218.571261878834,,True,431.1107856145003,26,234.81181097197594,-54.5787505405955,-54.57872570173643,-50.61233362673796,-66.47245081816496,15.860117191427001,-43.42565569463481,-70.14130973218276,26.71565403754795,-56.12063437911777,7.588743092137136,-69.89547113683888,-58.00173027915605,-55.711447762632844,3.981606315653389,0,0.25,-30.0,90.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om270,1.410300190119849,0.2002567632964733,26.19165480585636,111.82770440151188,611.7375466629107,-65.52533988130102,207.62466011869896,,True,417.3649758340204,21,174.60739619411618,-65.52534608613642,-65.5253336764656,-58.343781233358094,-75.0263383076653,16.682557074307205,-50.59637796573822,-77.6829941040702,27.086616138331983,-64.75319671459455,8.4488095958786,-80.84207289697393,-65.17245255025945,-63.44289536925298,4.541338454199444,0,0.25,-30.0,90.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om90,0.9013264611026608,0.1349954194130736,27.916762222172384,289.8813026271879,312.55105720113056,42.84101787557612,315.9910178755761,90.0,False,562.4944176450852,34,422.6955087245268,42.842287400336346,42.83974835081588,28.542591485303376,4.538197800664689,24.004393684638686,37.01468033661606,-5.457791643748015,42.47247198036408,22.387197241489872,9.238559712153345,27.524284859903208,22.438605752094823,23.44347734940849,4.071759291680368,1,0.25,-30.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om0,1.968915988248462,0.4450486208276562,21.81522323378972,94.1707987882006,1009.1101367094112,-79.452038179415,193.69796182058496,,True,391.0086642232389,13,98.0110552755719,-79.45204210307749,-79.45203425575251,-68.7299290877624,-86.68768096483937,17.957751877076973,-59.279665004957664,-87.80080989623957,28.521144891281907,-76.52256419619683,9.455865043251961,-94.76877119508791,-73.8557395894789,-73.8290432236573,5.008253986316138,0,0.25,-60.0,0.0,0.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om180,0.7523264189482232,0.3612673392013686,25.973268089999262,257.3699024887038,238.34566625948705,116.74793760535277,389.89793760535275,90.0,False,632.0821781656368,48,644.6948987485201,116.74797422963692,116.74790098106865,88.32967651984106,70.5341026484106,17.795573871430463,95.69870013954959,64.17229139436367,31.52640874518592,80.16662673855424,3.8231590116847514,101.43120458967987,81.12262555502835,83.23056238394616,5.37282096840395,1,0.25,-60.0,0.0,180.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om270,1.1170421399794708,0.0717362631478273,23.813875277575985,168.46516931753928,431.2232077836514,-47.56459968451135,225.58540031548864,,True,420.2564167365344,32,273.3879475673604,-47.564614892181645,-47.564584476841056,-45.49592786929922,-60.01946518420441,14.523537314905184,-39.612871347615794,-64.1291613320912,24.516289984475407,-50.47033073283496,6.525924401653469,-62.88133270018426,-54.18894593213703,-50.59504200519411,2.385285487147762,0,0.25,-60.0,0.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om90,1.1812249880724837,0.179221175973139,29.253039630685475,95.99625723923916,468.9178108261398,-52.20490681619863,220.94509318380136,,True,635.9761260465528,27,247.86897811489604,-52.20492160399885,-52.20489202839843,-41.628739646428656,-65.08994985020664,23.46121020377798,-29.80894832781446,-69.43355721682404,39.62460888900958,-51.818022514889385,10.03063701693025,-67.52163983187154,-44.38502291233569,-46.72785378232354,2.319908815991788,0,0.25,-60.0,0.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om0,0.7454183787068396,0.3007875833899558,25.472318959323456,241.71496148057216,235.07039378564627,115.9592765458311,389.1092765458311,90.0,False,738.6377092738277,48,642.0815398411252,115.9593198491822,115.95923324247998,92.98000119637379,66.24702339970614,26.732977796667655,104.40031236511489,56.532408387910564,47.86790397720432,80.7575229134346,6.30797483431158,100.64254353015819,89.82423778059365,87.8808870604789,5.266152060656921,1,0.25,-60.0,180.0,0.0
