run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,dT_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om270__om45,0.9955430068869678,0.0456953215504929,24.861401006315344,305.2057137475682,362.8171682855142,16.4000907777721,289.5500907777721,67.25314872563517,False,485.80950898206595,21,343.66236369341004,16.479029301100542,16.321152254443653,-2.1148619846354997,-13.92533879170029,11.81047680706479,236.37903868007228,False,1.448597414305132,2.4580269042662763,1.404266303914957,0,1.25,90.0,270.0,45.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om270__om60,1.008042717193869,0.0399678697934411,24.918012634822556,275.6549431305092,369.6716916245561,11.919161228887909,285.0691612288879,61.37544904657465,False,471.0098550879959,29,335.1100219463644,11.955488943257402,11.882833514518419,-7.72725783394205,-18.50991524623238,10.78265741229033,228.54903067035403,False,-3.0323321345790593,-3.1543689450402743,1.0725350841369723,0,1.25,90.0,270.0,60.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om270__om75,1.026492310977739,0.047166662637102,24.805142370462946,244.1266479104262,379.8668026042911,3.9704783268655244,277.1204783268655,50.05549481018513,False,451.09404634120034,33,323.2736874043642,4.069936565000143,3.8710200887309036,-17.483430030648634,-26.254616823271554,8.77118679262292,215.3921244139532,False,-10.981015036601443,-12.910541141746858,0.8391235152545657,0,1.25,90.0,270.0,75.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om270__om90,1.0439046694918437,0.0685877581755005,24.4433503292439,227.61132358517503,389.5731802635095,-52.94830360949702,220.20169639050295,,True,427.8948243750859,59,312.9683248027811,-52.9461977214903,-52.950409497503735,-56.344620241635866,-64.45317623777039,8.108555996134527,118.93060605088144,False,-67.89979697296398,-51.77173135273409,1.4550952824352863,0,1.25,90.0,270.0,90.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om0,0.9885405209513114,0.1270806173431542,25.116610664137024,244.36443994259804,358.99591304633054,19.6604178705936,292.8104178705936,75.16488841802429,False,436.84470367934586,20,351.0303141816219,19.81540843760395,19.50542730358325,1.3912830591650918,-8.892289448945332,10.283572508110424,242.4225474793987,False,4.708924507126634,5.964171948066868,3.025433358502984,0,1.25,90.0,90.0,0.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om105,1.0003456948389635,0.0320581546336483,25.082701237079583,169.97820281487262,365.4457802271636,14.673445642014038,287.823445642014,64.15806723683289,False,527.9419538607941,27,340.1897323216941,14.687930328061075,14.658960955967,-3.5666335063324466,-15.920996233658403,12.354362727325956,233.3028782704968,False,-0.2780477214529302,1.0062553825693294,1.2636956028212043,0,1.25,90.0,90.0,105.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om120,0.9636678717530917,0.0258561244128803,24.31886108694342,231.6166879918798,345.5324666218248,25.708323198431604,298.8583231984316,90.0,False,525.3505573827948,21,366.51233359256065,25.720506512446097,25.696139884417104,8.010013800140953,-4.582292951877975,12.592306752018928,254.34341700272785,False,10.756829834964636,12.58290268904273,1.5170308904083138,0,1.25,90.0,90.0,120.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om135,0.953599244546803,0.0325459672107413,23.6581707595671,277.8912943132498,340.1313304638558,28.363777316285123,301.5137773162851,90.0,False,512.325295228404,20,374.3660611977643,28.380382702837373,28.34717192973289,10.060428860168823,-2.151688776646966,12.212117636815789,260.09422346135074,False,13.412283952818155,14.6333177490706,1.7138275633558973,0,1.25,90.0,90.0,135.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om15,0.8962210254115992,0.2000515230284176,26.12395763622878,273.29683629134723,309.8992197374293,43.97195560119636,317.12195560119636,90.0,False,467.03549010551853,19,432.351453307683,44.09310754172117,43.85080366067156,24.722847294669826,14.776786081609016,9.94606121306081,299.941495129506,False,29.020462237729397,29.295736183571602,3.769789283510675,1,1.25,90.0,90.0,15.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om150,0.9529879351497972,0.0441420561592628,23.19078151334565,304.4210436171593,339.80431864010194,28.5839276232016,301.73392762320157,90.0,False,502.62363130729955,20,375.0134616482442,28.600071116710115,28.567784129693077,9.882599670101467,-2.1010381058686436,11.98363777597011,260.63044376405276,False,13.632434259734632,14.455488559003243,1.782323588921087,0,1.25,90.0,90.0,150.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om165,0.9567076118733698,0.0572502321885795,22.913624751374982,318.9802737742335,341.79573122660173,27.737669294261696,300.8876692942617,90.0,False,496.19452388510285,21,372.35103339843727,27.754160815028396,27.721177773495,8.848769628585305,-3.0420213377749827,11.890790966360289,258.8046029655135,False,12.786175930794728,13.421658517487081,2.1495515385229798,0,1.25,90.0,90.0,165.0
