run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om270,0.980115224157343,0.0190243141303081,25.444351697554985,353.5512074193533,354.4161414643102,20.047629599452257,293.1976295994522,90.0,False,546.7016393492833,19,354.260285832285,20.048222863549604,20.047036335354917,4.699679773534118,-8.677299431751171,13.37697920528529,5.007875805975344,1.0702701848753826,0,1.25,90.0,270.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om90,0.9891239541889636,0.0587822960846479,22.04144133724035,242.85285565471565,359.3137771771839,18.17352608352026,291.3235260835202,75.16488841802429,False,436.1930664259252,17,348.37606999721385,18.21719080927398,18.129861357766547,0.5246703564882845,-9.645067440137138,10.169737796625423,3.133772290043348,1.7361861622414998,0,1.25,90.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om0,0.6995832539017209,0.4459891336273008,27.25808449930504,322.4977062884298,213.7257737524971,160.33458062018062,433.4845806201806,90.0,False,1528.1926562994386,37,776.7435711870312,160.33458062375047,160.33458061661076,120.86553518331813,103.16966831027092,17.69586687304721,145.2948268267037,4.837666103228624,1,1.25,90.0,90.0,0.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om180,1.0131849381249898,0.0669541343062658,21.864130628991777,352.724863674075,372.50394616806807,11.840833699131533,284.9908336991315,64.15806723683289,False,457.6550341335979,21,332.19746356129673,11.856131215857433,11.825536182405635,-6.061412654295405,-16.77331911193129,10.711906457635884,-3.1989200943453806,2.2932477625034915,0,1.25,90.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om270,1.0299139630034797,0.0145259085033708,23.143614859815536,285.76057126019447,381.76772462760624,6.781203109085814,279.9312031090858,56.4426902380793,False,447.55288566311685,26,320.80569178163915,6.799858779070056,6.762547439101572,-11.344320066998037,-21.005083391340253,9.660763324342216,-8.2585506843911,1.1904864321118425,0,1.25,90.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om90,0.9605395562739848,0.0670371175348912,23.189020875940937,171.72411035677396,343.8513010378075,25.606930334405337,298.7569303344053,90.0,False,550.5916822805194,20,369.61167314894885,25.61906011863351,25.594800550177162,8.906224021114205,-3.7707108446168314,12.676934865731036,10.567176540928424,2.321061668385706,0,1.25,90.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om0,1.1129925526364088,0.0926226698419522,22.538115224941865,124.91932795605943,428.8803788867919,-47.115675925171935,226.03432407482805,,True,457.3110604515118,23,275.85734455127624,-47.11567592584694,-47.11567592449695,-48.92717012126469,-58.050592968235456,9.123422846970769,-62.15542971864885,2.3994402576775102,0,1.25,-30.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om180,0.89698800847795,0.1259757708900018,24.844330710589748,252.77334238503207,310.29712096859004,44.35872547974772,317.5087254797477,90.0,False,515.5654402191292,23,426.283576567944,44.35872547627913,44.3587254832163,23.701874060774262,12.749078357319073,10.95279570345519,29.318971686270807,2.952984904450308,0,1.25,-30.0,0.0,180.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om270,1.0297931255585948,0.045364969085449,23.227832031803512,3.666096120719821,381.7005387001233,6.945809014676188,280.09580901467615,56.4426902380793,False,468.42774793287407,27,321.17778778118134,6.944922514401191,6.946695514951183,-11.013532755148729,-21.26799371853747,10.25446096338874,-8.093944778800726,2.535016213774406,1,1.25,-30.0,0.0,270.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om90,1.1095676682457725,0.1260513471290239,19.4926063545096,158.5136452662008,426.9022859448388,-46.61820622801415,226.53179377198583,,True,409.49294743731554,24,278.59190392017825,-46.61820622854948,-46.61820622747882,-49.590724672967234,-57.251671472613396,7.660946799646162,-61.657960021491064,2.056120026560219,0,1.25,-30.0,0.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om0,0.8629390698088006,0.1376652646845733,22.80567847933653,245.4374894368332,292.79792100834794,56.21358149949488,329.36358149949484,90.0,False,523.8810120696055,25,461.3097993440537,56.21358149605716,56.21358150293259,32.14689419793291,22.16109915341112,9.98579504452179,41.17382770601797,3.387454558356076,1,1.25,-30.0,180.0,0.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om180,1.1342690679297591,0.1090245828007694,23.508372154175724,129.2823238579596,441.237000471042,-48.89895190087562,224.25104809912435,,True,466.1971017334436,21,266.0495379201495,-48.89895190156558,-48.89895190018567,-50.06090574300571,-59.57677276758434,9.515867024578625,-63.938705694352535,2.5106937842873505,0,1.25,-30.0,180.0,180.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om90,1.0350111877496022,0.0790299945578778,23.429425370204903,355.64085199980696,384.6053815097556,5.709752523574806,278.8597525235748,54.2046324563124,False,467.2138792424447,22,318.61670623956786,5.706049753937991,5.713455293211618,-12.515255616712285,-22.57078218073735,10.055526564025065,-9.330001269902109,3.915656930656839,1,1.25,-30.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om0,1.033474336483359,0.0759319391966541,21.97677433728807,359.3777081174182,383.749069324888,6.281778044426293,279.43177804442627,56.4426902380793,False,450.8281006920881,22,319.48786046036395,6.314982678847523,6.248573410005065,-12.42390529290771,-22.072917646141917,9.649012353234207,-8.75797574905062,2.508517218487221,0,1.25,-30.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om270,0.865916182713057,0.1380571955134143,23.04340285055204,241.17322120117512,294.3144426766608,55.14395198231891,328.2939519823189,90.0,False,531.9975928676911,25,458.1684216615381,55.14395197853382,55.143951986104014,31.540822600340736,21.35003398335719,10.190788616983546,40.104198188842,3.34211615778275,1,1.25,-30.0,270.0,270.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om90,1.1138937987947244,0.082715666335122,22.71445311352052,117.3675693131417,429.4014134120434,-47.24065969286503,225.90934030713495,,True,454.3491369727486,23,275.17017687305867,-47.240659693294525,-47.240659692435514,-49.03616416106104,-58.18218237884858,9.146018217787542,-62.28041348634194,2.249119825259604,0,1.25,-30.0,270.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om180,1.0333854636029165,0.0682164480838615,24.565979914668432,0.1896402274780153,383.69957005228287,5.9538438196507615,279.10384381965076,56.4426902380793,False,488.75187719680895,22,319.36424128478086,5.938876188749685,5.9688114505518355,-11.575531027242416,-22.258323082388358,10.682792055145942,-9.085909973826151,2.481813773484346,0,1.25,-30.0,90.0,180.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om270,1.10963811296614,0.0948846397420029,23.11801332737889,146.79441681046248,426.9429416303847,-46.80121862764561,226.34878137235438,,True,451.8638967784106,24,277.58708387408177,-46.80121862788488,-46.801218627406335,-48.56545267909437,-57.540408504250216,8.974955825155845,-61.84097242112252,2.343854963826142,0,1.25,-30.0,90.0,270.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om90,0.8969181950335438,0.1106525929191253,25.174604058978364,256.3083918362321,310.26089558583806,44.086684382132624,317.2366843821326,90.0,False,530.9907093387736,23,425.5666888502805,44.0866843797626,44.08668438450264,23.80540340334232,12.350398435256293,11.455004968086028,29.046930588655712,2.783527798239561,0,1.25,-30.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om0,1.0748363778934251,0.0800379698410865,22.711355739762546,120.14672759752528,407.0158533891191,-43.55025635998874,229.59974364001124,,True,483.8203398543985,54,295.46698258792907,-43.55025636057776,-43.55025635939969,-45.77744855467795,-55.03165631770666,9.25420776302871,-58.59001015346565,2.232876785047871,0,1.25,-60.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om180,0.9363813836900374,0.1049029471999296,24.46661599309663,255.2386744160011,330.9610964193246,32.407601651613355,305.5576016516133,90.0,False,481.2182433739141,21,390.20736529208875,32.40760164911868,32.40760165410803,13.793088869181695,2.8116416214420332,10.981447247739661,17.367847858136443,2.5570014661054064,0,1.25,-60.0,0.0,180.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om270,1.0212679646489864,0.0045773361912788,23.04592702035196,234.85481940414448,376.970489895495,9.278069228378385,282.4280692283784,61.37544904657465,False,462.9919932100489,20,326.22952625141005,9.283100889842583,9.273037566914187,-8.244391159604113,-18.72922790502,10.484836745415887,-5.761684565098529,1.491154036181539,1,1.25,-60.0,0.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om90,1.009826554105422,0.062936679984447,22.461331951578483,185.1466412677624,370.6533846308878,12.682640499202396,285.8326404992024,64.15806723683289,False,471.2311263635584,20,334.3231072046729,12.700349792679127,12.664931205725669,-4.461294996737314,-15.23737856832637,10.776083571589057,-2.3571132942745177,1.0590589531990957,0,1.25,-60.0,0.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om0,0.8759707125117374,0.1325190450766983,22.03023953160521,248.51870673562223,299.4554141041985,51.652325460685624,324.8023254606856,90.0,False,494.39283939646174,25,447.36935381307654,51.6523254589398,51.652325462431456,27.8845321256728,18.331971524777696,9.552560600895102,36.61257166720871,3.146026147245901,1,1.25,-60.0,180.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om180,1.126132908410452,0.1003541103004359,24.058422084386013,124.30816518048572,436.49800699113626,-48.24245785439655,224.90754214560343,,True,477.14913902754074,22,269.66016700139085,-48.24245785471681,-48.2424578540763,-49.324877300213814,-59.044897710472334,9.72002041025852,-63.28221164787346,2.488194399343471,0,1.25,-60.0,180.0,180.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om270,1.4031641081056083,0.2524034653683607,33.794837447363506,102.66632986249532,607.1003611318013,-64.80014310085936,208.3498568991406,,True,614.8211753800923,14,178.5975221778737,-64.80014310128162,-64.8001431004371,-59.72748256442715,-74.3057531337682,14.578270569341058,-79.83989689433628,3.3753541399398577,1,1.25,-60.0,180.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om90,1.034164683065793,0.0632707225476806,23.6449097108988,355.3824597817164,384.1336421463086,5.771610163741145,278.92161016374115,54.2046324563124,False,467.4253284961644,24,318.77903677025273,5.750269533419002,5.79295079406329,-12.375298856739066,-22.43015574238001,10.054856885640943,-9.268143629735768,3.2034578853410896,1,1.25,-60.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om0,1.0252208625293684,0.074549375840538,21.329434417920293,354.52653959362584,379.16124719754873,8.703384808476219,281.8533848084762,58.82116446134409,False,442.70812051121817,21,324.61863634708874,8.667621141894504,8.739148475057934,-10.117499701667597,-19.867244564834706,9.749744863167109,-6.336368985000695,2.379427857553279,0,1.25,-60.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om180,2.8000948538228903,0.7486763226422638,11.84987345695396,350.1481923698412,1711.4211922240415,-85.36996525727837,187.78003474272163,,True,420.5639784692651,6,65.46078806913711,-85.36996525733404,-85.36996525722269,-79.98279499359084,-92.32625250272659,12.343457509135746,-100.40971905075529,5.036521938823638,1,1.25,-60.0,270.0,180.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om270,0.8925047402018904,0.1038967774041066,22.536004036621577,225.27510404986387,307.97366933152955,45.646123241866526,318.7961232418665,90.0,False,536.8138018908968,24,429.4709756024834,45.6461232368498,45.64612324688326,24.048633680699687,13.173880438291935,10.874753242407753,30.606369448389614,2.9411409990490265,1,1.25,-60.0,270.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om90,1.0726044785153457,0.0366870573958,22.74354192540332,107.21329454480606,405.7487581795736,-43.46329768939596,229.686702310604,,True,449.8848378071296,72,295.94525829733305,-43.463297689690094,-43.463297689101815,-46.05274824371156,-54.811414128728295,8.758665885016732,-58.50305148287287,1.7176106221852498,0,1.25,-60.0,270.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om0,1.9877414188592812,0.4667687395008996,25.735679900614677,80.52562568045703,1023.6173095346649,-79.56818853659514,193.58181146340485,,True,471.01131276296957,9,97.3732657142865,-79.56818853658542,-79.56818853660485,-73.98309363483943,-87.65915481778137,13.676061182941936,-94.60794233007206,4.262339160010352,1,1.25,-60.0,90.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om180,1.0303017130440717,0.0628770806405783,25.00529996298221,356.1334204552204,381.98334125396485,6.725570054051586,279.87557005405154,56.4426902380793,False,492.9291817501706,23,321.165945532325,6.750531831344654,6.700608276758519,-10.427198439502199,-21.396486483705388,10.96928804420319,-8.314183739425328,2.3042995789075382,0,1.25,-60.0,90.0,180.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om270,1.0559082225312757,0.0648516927290094,22.98454822798428,179.26605959365128,396.31184073528186,-1.2499047205894283,271.90009527941055,46.23825730732021,False,444.4671158979788,31,305.8165477490708,-1.2980613432346106,-1.201748097944246,-20.295387818596105,-28.381722655706916,8.086334837110812,-16.289658514066343,1.7372113352970793,0,1.25,-60.0,90.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om90,0.934210788403687,0.0610362950206036,25.69229095227977,270.4184300656747,329.8109783170197,32.418587438509704,305.56858743850967,90.0,False,540.5679668001584,21,390.58796247622996,32.41858744319748,32.41858743382193,14.977773890916277,2.3166643669964344,12.661109523919842,17.378833645032792,1.9119403720739665,0,1.25,-60.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om0,1.0224015316943764,0.0710090882232284,24.266882457666316,127.26622821222897,377.5982975249432,9.146296927177854,282.2962969271778,61.37544904657465,False,548.1130652838116,22,326.32687364305656,9.0602380225811,9.232355831774607,-7.235374790494468,-19.358447704560966,12.123072914066498,-5.89345686629906,2.1831759457820934,0,1.25,-90.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om180,0.9788070387149064,0.0715409595893837,23.267322994635244,247.07979880415863,353.7068055380112,20.861913295502806,294.0119132955028,90.0,False,452.1106292253402,19,356.0559137858203,20.902316298624584,20.821510292381028,3.651517878183994,-7.056792513291265,10.708310391475258,5.822159502025892,2.0717059938883136,0,1.25,-90.0,0.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om270,1.0091850656160808,0.0633450096791938,22.86224221748051,194.71343177567303,370.3002564909012,12.813931249644487,285.9639312496445,64.15806723683289,False,468.05916564591865,19,334.75693248851655,12.835933976153939,12.791928523135041,-4.201168848416326,-14.988461414521602,10.787292566105275,-2.225822543832427,1.810888166927934,0,1.25,-90.0,0.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om90,0.9980425011865705,0.0340565800806111,23.30601169348946,217.2811309760013,364.1844046718208,15.572999265660092,288.72299926566006,70.81186354627908,False,474.51853530891424,16,341.7842663454379,15.579232865434607,15.566765665885578,-1.154123470454863,-12.496017866426058,11.341894395971195,0.5332454721831787,1.418536141370099,0,1.25,-90.0,0.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om0,0.9118711438180288,0.1185073433563601,21.989587936925464,252.5951468420164,318.0519036792758,39.91509488907207,313.06509488907204,90.0,False,460.1740988887397,23,412.09981476968693,39.9150948872028,39.915094890941326,18.336677275387167,8.756126966989317,9.58055030839785,24.87534109559516,2.7977280075517106,0,1.25,-90.0,180.0,0.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om180,1.0986787979135153,0.0858079970079632,24.279300032154005,120.46912178503926,420.6335466346259,-45.83176786225818,227.3182321377418,,True,492.88310962538657,25,282.9185474101932,-45.831767862926135,-45.83176786159023,-47.19245469918994,-56.97697297668403,9.784518277494094,-60.871521655735094,2.310312004267037,0,1.25,-90.0,180.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om270,1.041478728977254,0.0904580818332711,25.65685085232216,166.770081564708,388.2159700146112,3.5780899157848314,276.72808991578484,52.08179734355447,False,525.7622629417572,25,314.978911375931,3.5289612741972514,3.627218557372411,-13.553353787674105,-23.88553328946001,10.332179501785905,-11.461663877692082,1.5070246974352828,0,1.25,-90.0,180.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om90,1.0263457711345387,0.0258666454413316,23.920275364327207,351.6923393679653,379.78546205107136,7.810604314864822,280.9606043148648,58.82116446134409,False,473.1107728486463,23,323.1142246576951,7.825425045382259,7.795783584347386,-9.539459506657447,-20.200432214518656,10.660972707861209,-7.229149478612092,2.063692864694315,1,1.25,-90.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om0,1.013184937976095,0.0669541342426035,21.86413062620061,352.7248638272809,372.5039460859551,11.840833729694538,284.9908337296945,64.15806723683289,False,457.6550343780972,21,332.1974636575119,11.856131246451485,11.825536212937587,-6.061412631708236,-16.773319089860042,10.711906458151805,-3.198920063782376,2.2932477621330496,0,1.25,-90.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om180,0.6995761001694076,0.4459859833443018,27.25851776418784,322.4976696764172,213.72249551565383,160.33931137656924,433.4893113765692,90.0,False,1528.2234377760801,37,776.7580946275016,160.33931138014105,160.33931137299743,120.86982258045178,103.17374724277042,17.696075337681364,145.29955758309234,4.837638442473049,1,1.25,-90.0,270.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om270,0.9605395565139674,0.0670371173919726,23.18902087753412,171.7241106055906,343.85130116666994,25.606930271212686,298.75693027121264,90.0,False,550.591681667333,20,369.61167296070306,25.619060055501794,25.59480048692357,8.906223965464301,-3.770710891479755,12.676934856944056,10.567176477735773,2.3210616664429957,0,1.25,-90.0,270.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om90,1.0299139630015892,0.0145259085045067,23.143614859799623,285.76057127028685,381.7677246265552,6.781203109359098,279.9312031093591,56.4426902380793,False,447.5528856641267,26,320.8056917828222,6.799858779344884,6.762547439373311,-11.34432006698809,-21.005083391147174,9.660763324159085,-8.258550684117814,1.1904864320948672,0,1.25,-90.0,270.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om0,1.264465707950508,0.2235724462612859,21.71735312111373,107.87377820469146,519.347893158304,-57.57479289776888,215.5752071022311,,True,477.46190019062925,17,218.33266120391318,-57.57479289803733,-57.57479289750041,-57.33648726266279,-67.74188335968445,10.405396097021658,-72.61454669124579,3.32953435458318,1,1.25,-90.0,90.0,0.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om180,1.0222814440933143,0.0565676616202766,24.37236621545417,350.8125353681636,377.5317724746986,9.065279743491315,282.2152797434913,61.37544904657465,False,484.1835778484006,21,326.1017593996522,9.045209317356088,9.085350169626548,-8.003392087142045,-19.211766397999753,11.208374310857709,-5.974474049985599,2.0182082960734986,0,1.25,-90.0,90.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om270,0.9891239544298231,0.0587822963320555,22.041441340153064,242.85285552862524,359.3137773084276,18.173526029631077,291.32352602963107,75.16488841802429,False,436.1930661513723,17,348.3760698326333,18.217190755349684,18.129861303912467,0.5246703147771549,-9.645067478822774,10.169737793599928,3.1337722361541633,1.7361861623080546,0,1.25,-90.0,90.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om90,0.980115224167108,0.0190243141171677,25.44435169772675,353.55120741447035,354.4161414696068,20.04762959709992,293.1976295970999,90.0,False,546.7016393403592,19,354.2602858251373,20.048222861205325,20.04703633299452,4.699679771818783,-8.67729943348625,13.376979205305032,5.007875803623007,1.0702701847372984,0,1.25,-90.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om0,1.0750200545392623,0.0814512870503396,23.202493263690112,141.16451785494752,407.1201890378752,-43.56243495817636,229.5875650418236,,True,477.5305973737001,50,295.3999546172717,-43.562434958491984,-43.562434957860745,-45.69828768285013,-54.836490610386015,9.138202927535886,-58.60218875165327,2.185615693870533,0,1.5,0.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om180,0.9086086037726888,0.113692307311723,23.92686294093749,250.50911775146824,316.3465173768339,40.642898138980705,313.79289813898066,90.0,False,499.2389636865116,23,414.829444328797,40.64289813632662,40.64289814163479,20.222810235488236,9.499097806084558,10.723712429403678,25.603144345503793,2.8765330484361886,0,1.5,0.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om270,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,9.522931910645855,282.67293191064584,61.37544904657465,False,476.0254336754067,21,326.9295830015212,9.536162862159587,9.50970095913212,-7.899679214107294,-18.88623137604958,10.986552161942285,-5.516821882831058,2.40316860253932,0,1.5,0.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om0,0.9086086037726888,0.113692307311723,23.92686294093749,250.50911775146824,316.3465173768339,40.642898138980705,313.79289813898066,90.0,False,499.2389636865116,23,414.829444328797,40.64289813632662,40.64289814163479,20.222810235488236,9.499097806084558,10.723712429403678,25.603144345503793,2.8765330484361886,0,1.5,0.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om180,1.0750200558716427,0.0814512880900699,23.20249327114133,141.16451758515004,407.1201897947525,-43.562435086733366,229.58756491326662,,True,477.53059738480545,50,295.39995391021773,-43.56243508704898,-43.562435086417764,-45.69828778509008,-54.83649072426935,9.138202939179273,-58.60218888021028,2.1856156999701515,0,1.5,0.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om90,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,9.522931910645855,282.67293191064584,61.37544904657465,False,476.0254336754067,21,326.9295830015212,9.536162862159587,9.50970095913212,-7.899679214107294,-18.88623137604958,10.986552161942285,-5.516821882831058,2.40316860253932,0,1.5,0.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om0,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,9.522931910645855,282.67293191064584,61.37544904657465,False,476.0254336754067,21,326.9295830015212,9.536162862159587,9.50970095913212,-7.899679214107294,-18.88623137604958,10.986552161942285,-5.516821882831058,2.40316860253932,0,1.5,0.0,270.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om270,0.9086086040484996,0.113692307196398,23.92686294730985,250.5091179456564,316.3465175208757,40.6428980528048,313.7928980528048,90.0,False,499.2389633770905,23,414.82944407144134,40.642898050150826,40.6428980554588,20.2228101663812,9.49909773483976,10.723712431541442,25.60314425932789,2.8765330467988024,0,1.5,0.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om90,1.0750200558716427,0.0814512880900699,23.20249327114133,141.16451758515004,407.1201897947525,-43.562435086733366,229.58756491326662,,True,477.53059738480545,50,295.39995391021773,-43.56243508704898,-43.562435086417764,-45.69828778509008,-54.83649072426935,9.138202939179273,-58.60218888021028,2.1856156999701515,0,1.5,0.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om180,1.0212266638415275,0.0643257982348133,23.360947698113435,356.18714410666945,376.9476226920506,9.522931910645855,282.67293191064584,61.37544904657465,False,476.0254336754067,21,326.9295830015212,9.536162862159587,9.50970095913212,-7.899679214107294,-18.88623137604958,10.986552161942285,-5.516821882831058,2.40316860253932,0,1.5,0.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om270,1.0750200558716427,0.0814512880900699,23.20249327114133,141.16451758515004,407.1201897947525,-43.562435086733366,229.58756491326662,,True,477.53059738480545,50,295.39995391021773,-43.56243508704898,-43.562435086417764,-45.69828778509008,-54.83649072426935,9.138202939179273,-58.60218888021028,2.1856156999701515,0,1.5,0.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om90,0.9086086037726888,0.113692307311723,23.92686294093749,250.50911775146824,316.3465173768339,40.642898138980705,313.79289813898066,90.0,False,499.2389636865116,23,414.829444328797,40.64289813632662,40.64289814163479,20.222810235488236,9.499097806084558,10.723712429403678,25.603144345503793,2.8765330484361886,0,1.5,0.0,90.0,90.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om0,1.0770062825618545,0.0855007096138735,23.43737636363521,140.82899639057436,408.2490148510946,-43.74208980148579,229.40791019851417,,True,483.03872735719926,41,294.41160050336185,-43.7420898019048,-43.74208980106679,-45.737594035565536,-55.00031542644179,9.262721390876251,-58.7818435949627,2.133273951425599,0,1.5,30.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om180,0.9040500890084144,0.1167226733894383,23.18563911800247,246.712632370088,313.9688268803921,42.15765425720981,315.3076542572098,90.0,False,494.46236961646315,23,419.1716856941495,42.15765425336119,42.15765426105845,21.039387002584988,10.68101607419842,10.358370928386568,27.1179004637329,3.0016545545326814,1,1.5,30.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om270,0.9928237883050516,0.1251273334971578,23.23631348680715,287.4954560973929,361.331689725112,17.901021213821032,291.051021213821,75.16488841802429,False,400.2136401576812,17,347.92090412980855,17.994290916179764,17.8077515114623,0.08416372947292364,-9.537076249779807,9.62123997925273,2.8612674203441184,3.497305727979784,0,1.5,30.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om0,0.9270055377622884,0.1015084240635654,24.329206528642725,254.5936779408907,326.00276471540207,35.01014891622305,308.160148916223,90.0,False,491.99616855850905,22,397.99953121077175,35.01014891407022,35.010148918375876,15.901973318013368,4.846875753322523,11.055097564690845,19.97039512274614,2.565390124574687,0,1.5,30.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om180,1.0609028603812232,0.0679252508904427,23.044777209836248,136.91558235591006,399.1271039464125,-3.280243929806192,269.8697560701938,42.670233871257594,False,480.07881682621354,28,303.005906392899,-3.4433053377245946,-3.1171825218877895,-22.085724773077583,-30.748877835225255,8.663153062147671,-18.319997723283105,2.0365700723017897,0,1.5,30.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om270,1.098892022402589,0.0853558457740039,21.69160003837096,120.77943712991576,420.75600334082833,-45.85352385129497,227.296476148705,,True,452.16724015677505,26,282.7977412685358,-45.853523851541546,-45.8535238510484,-48.14915222479197,-56.98946493185538,8.840312707063411,-60.893277644771885,1.914523103861192,0,1.5,30.0,180.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om90,1.0175893542939871,0.041585369431535,23.286500551743977,357.1852177077208,374.9355518150238,10.346018326794931,283.4960183267949,61.37544904657465,False,475.2791608093224,21,328.87349317472615,10.349017464438605,10.343019189151253,-6.917536857065742,-18.005254300679816,11.087717443614075,-4.693735466681982,2.185495890077436,1,1.5,30.0,180.0,90.0
