run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om270,2.498293926921969,0.09622394319841418,0.0363579588280397,0.0826702957646555,0,,Venus,1.0061371789266655,0.25,25.0,90.0,56210.0,90.0,270.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om90,2.498293926677825,0.09622394315315737,0.036357959235369,0.0826702957186475,0,,Venus,1.006137178921429,0.25,25.0,-90.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om0__om0,2.4881943993500193,0.12462215938686896,0.126318883707624,0.0831864606884322,0,,Uranus,1.8618681532911179,1.25,25.0,60.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om180,2.488194399343471,0.12462215938675157,0.1263188837080585,0.0831864606961127,0,,Uranus,1.8618681532923942,1.25,25.0,-60.0,56210.0,180.0,180.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om270__om0,2.481813774233696,0.061642132383718205,0.0335714396861565,0.0510487986160251,0,,Neptune,1.9558311115073876,1.25,25.0,30.0,56210.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om180,2.481813773484346,0.06164213223364517,0.0335714389005404,0.0510487984795418,0,,Neptune,1.9558311115074392,1.25,25.0,-30.0,56210.0,90.0,180.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om270,2.4751946226699135,0.1242076417347331,0.12413440717131,0.0605922069115813,0,,Mars,1.6360256942367815,0.75,25.0,-60.0,56210.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om90,2.475194619872838,0.12420764118298919,0.1241344064865929,0.0605922067105559,0,,Mars,1.6360256941958986,0.75,25.0,60.0,56210.0,270.0,90.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om90,2.472162882559042,0.1662120778926108,-0.1075184312738321,0.0475551540110384,0,,Uranus,1.3152824766918476,0.75,25.0,-60.0,56210.0,90.0,90.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om270__om270,2.4721628824534188,0.16621207787053377,-0.1075184310834639,0.0475551542027549,0,,Uranus,1.3152824766930313,0.75,25.0,60.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om270,2.441661274515735,0.15769415902917996,-0.0723169648521691,0.0763673006197933,0,,Uranus,1.6120385999095392,1.5,25.0,30.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om90__om90,2.4416612743726716,0.15769415899446168,-0.0723169646451415,0.0763673007996732,0,,Uranus,1.612038599910271,1.5,25.0,-30.0,56210.0,90.0,90.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om270__om90,2.430298220070376,0.15613769352699816,0.1642949198997508,0.0532434514400197,0,,Uranus,1.1602594834623092,0.75,25.0,-60.0,56210.0,270.0,90.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om90__om270,2.430298219448705,0.15613769340495892,0.1642949197286941,0.0532434513678133,0,,Uranus,1.1602594834612199,0.75,25.0,60.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om0,2.4102283781227065,0.06235120783220241,0.0394846805232186,0.051720190160979,0,,Neptune,2.1634366402646945,1.0,25.0,90.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om180,2.410228377502073,0.062351207707472066,0.0394846805524647,0.0517201900517722,0,,Neptune,2.163436640264904,1.0,25.0,-90.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om180,2.407808789644094,0.14490007787148293,-0.0586475474667422,0.0761931562841982,0,,Uranus,1.6249137787164476,1.5,25.0,90.0,56210.0,0.0,180.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om180__om0,2.407808789218574,0.14490007778646527,-0.0586475466619258,0.0761931570251903,0,,Uranus,1.6249137787167987,1.5,25.0,-90.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om180,2.40316860253932,0.057226251744454525,0.0214126391391368,0.0471581486304876,0,,Neptune,2.1855847821010226,1.5,25.0,0.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om270,2.40316860253932,0.057226251744454525,0.0214126391391368,0.0471581486304876,0,,Neptune,2.1855847821010226,1.5,25.0,0.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om90,2.40316860253932,0.057226251744454525,0.0214126391391368,0.0471581486304876,0,,Neptune,2.1855847821010226,1.5,25.0,0.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om0,2.40316860253932,0.057226251744454525,0.0214126391391368,0.0471581486304876,0,,Neptune,2.1855847821010226,1.5,25.0,0.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om270,2.40304698390301,0.1752360226119154,-0.0072613471843571,0.1608479996592512,0,,Neptune,1.326933739150378,1.0,25.0,-90.0,56210.0,180.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om90,2.4030469727490615,0.1752360203806363,-0.007261345513441,0.160847998584735,0,,Neptune,1.3269337391503289,1.0,25.0,90.0,56210.0,0.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om0,2.3994402576775102,0.11421650443298456,0.1131785279340021,0.0754550202376192,0,,Uranus,1.9224307875176492,1.25,25.0,-30.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om180__om180,2.3994402558784564,0.11421650407138474,0.1131785274874156,0.0754550199735021,0,,Uranus,1.9224307875177717,1.25,25.0,30.0,56210.0,180.0,180.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om180__om90,2.388885630025762,0.14319500490702275,0.0559203496115739,0.1294006248909307,0,,Neptune,1.5663530958203529,0.5,25.0,90.0,56210.0,180.0,90.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om0__om270,2.388885629819503,0.14319500486952985,0.0559203496568428,0.1294006248509754,0,,Neptune,1.5663530958204837,0.5,25.0,-90.0,56210.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om90,2.3852854874383365,0.11881324188246821,0.1172281153476882,0.0545686136302704,0,,Jupiter,1.071275551683213,0.25,25.0,60.0,56210.0,180.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om270,2.385285487147762,0.11881324182804397,0.1172281152770792,0.0545686135435068,0,,Jupiter,1.0712755516838057,0.25,25.0,-60.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om90__om180,2.3794278587311197,0.06877814433447058,0.0254068379913235,0.0573817264461069,0,,Neptune,2.114448312884454,1.25,25.0,60.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om270__om0,2.379427857553279,0.06877814409972252,0.0254068378269752,0.0573817262362192,0,,Neptune,2.114448312884459,1.25,25.0,-60.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om180__om270,2.369243187176715,0.1320108620452483,-0.0414812930393716,0.0796478816047111,0,,Mars,1.2187477053780968,0.75,25.0,90.0,56210.0,180.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om90,2.3692431862120094,0.13201086185232316,-0.0414812929347262,0.0796478815030624,0,,Mars,1.2187477053780849,0.75,25.0,-90.0,56210.0,0.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om270,2.3538396546968876,0.09965504010264964,-0.0222744207307954,0.0654644672496369,0,,Neptune,1.3017431394732326,1.0,25.0,-90.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om90,2.3538396531437895,0.09965503979778353,-0.0222744204269346,0.0654644672478058,0,,Neptune,1.3017431394731878,1.0,25.0,90.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om270__om90,2.3438549656523753,0.11125191765838867,0.1098240886521074,0.0777169895030916,0,,Jupiter,1.0167280234776446,1.25,25.0,30.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om90__om270,2.343854963826142,0.111251917293539,0.1098240882637523,0.0777169901376711,0,,Jupiter,1.016728023477789,1.25,25.0,-30.0,56210.0,90.0,270.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om270,2.3426558591835858,0.08552303893852134,0.0278567201559302,0.0726733811439966,0,,Venus,2.044760980547305,0.5,25.0,90.0,56210.0,270.0,270.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om90__om90,2.3426558587523036,0.08552303885700499,0.0278567195270503,0.0726733810743068,0,,Venus,2.0447609805848916,0.5,25.0,-90.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om90,2.321061668385706,0.1010935994321589,-0.0392744684284028,0.0498694679305667,0,,Uranus,1.7845168065493584,1.25,25.0,90.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om270,2.3210616664429953,0.10109359904409522,-0.0392744681884205,0.0498694677876485,0,,Uranus,1.7845168065494477,1.25,25.0,-90.0,56210.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om90,2.3199088159917878,0.17145913040067773,0.1814109633701047,0.1620535263688178,0,,Neptune,1.07824833304012,0.25,25.0,-60.0,56210.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om270,2.3199088159441503,0.17145913038939703,0.1814109635255104,0.1620535263652244,0,,Neptune,1.0782483330404355,0.25,25.0,60.0,56210.0,180.0,270.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om0__om270,2.318123665486036,0.07463313392222047,0.0665536698757077,0.0067259838388835,0,,Jupiter,1.8093837960670012,0.75,25.0,90.0,56210.0,0.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om90,2.318123664537331,0.07463313373504678,0.0665536696959959,0.006725984049825,0,,Jupiter,1.8093837960346595,0.75,25.0,-90.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om180,2.310312004267037,0.10224905541526945,0.0988647732111157,0.068640347403646,0,,Uranus,1.9460737879809442,1.25,25.0,-90.0,56210.0,180.0,180.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om0__om0,2.3103119983616414,0.10224905423483303,0.0988647718917613,0.0686403477759205,0,,Uranus,1.9460737879820464,1.25,25.0,90.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om180,2.3042995789075382,0.05555095893231513,0.0304876883416892,0.04570943103625,0,,Neptune,2.052605232213191,1.25,25.0,-60.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om270__om0,2.304299577187531,0.05555095858847088,0.0304876886747892,0.0457094307396242,0,,Neptune,2.0526052322132617,1.25,25.0,60.0,56210.0,270.0,0.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om0__om90,2.3039288049019446,0.17733008797664146,-0.0045573521335701,0.1657529458413169,0,,Neptune,0.9145379756461047,0.5,25.0,-60.0,56210.0,0.0,90.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om180__om270,2.303928804614819,0.17733008791376037,-0.0045573509252253,0.1657529468633911,0,,Neptune,0.9145379756456553,0.5,25.0,60.0,56210.0,180.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om90__om180,2.2932477625034915,0.06014370148962244,0.0133709134225964,0.0497864847019319,0,,Neptune,1.9956026904454371,1.25,25.0,90.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om270__om0,2.2932477621330496,0.0601437014156797,0.0133709132737122,0.0497864846382763,0,,Neptune,1.9956026904455175,1.25,25.0,-90.0,56210.0,270.0,0.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om90__om180,2.289736262422303,0.05245180605002315,0.0188972159940085,0.0430067832421272,0,,Neptune,1.9594483769292221,1.5,25.0,-30.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om0,2.2897362608797476,0.05245180574218447,0.0188972163034258,0.0430067829741808,0,,Neptune,1.9594483769291893,1.5,25.0,30.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om90,2.250532259552287,0.09072783198451868,0.0853018913650819,0.0538553551322651,0,,Mars,1.8840868528943755,1.0,25.0,60.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om90__om270,2.250532256701278,0.09072783141340592,0.0853018907585564,0.0538553553904881,0,,Mars,1.8840868528949903,1.0,25.0,-60.0,56210.0,90.0,270.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om90,2.249119825259604,0.11553405157503754,0.1140797740923399,0.0655480167307989,0,,Uranus,1.5871704084977765,1.25,25.0,-30.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om90__om270,2.2491198251094926,0.11553405154473807,0.1140797740544125,0.0655480167000481,0,,Uranus,1.5871704084976535,1.25,25.0,30.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om90__om180,2.2379947082691714,0.05923554044827443,0.0211109502520973,0.0489225680050828,0,,Neptune,2.176753018320408,1.5,25.0,30.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om270__om0,2.2379947072711266,0.0592355402485964,0.0211109502728316,0.0489225678293429,0,,Neptune,2.1767530183202948,1.5,25.0,-30.0,56210.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om0__om0,2.232876785047871,0.08073288450260384,0.0750223531910337,0.0628703202367629,0,,Uranus,2.1014070210494777,1.25,25.0,-60.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om180__om180,2.232876782333056,0.08073288395996989,0.0750223525981376,0.0628703197551842,0,,Uranus,2.101407021048964,1.25,25.0,60.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om0__om180,2.1946116305929593,0.11473197881906672,-0.0389937810629111,0.0639876138589402,0,,Uranus,1.549534343804288,1.5,25.0,-60.0,56210.0,0.0,180.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om0,2.194611630446276,0.11473197878990579,-0.038993781035962,0.0639876138561557,0,,Uranus,1.5495343438043039,1.5,25.0,60.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om270__om90,2.1856156999701515,0.08085004675572101,0.0752060311692565,0.0642836384857486,0,,Uranus,1.5799481462982548,1.5,25.0,0.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om90__om270,2.1856156999701515,0.08085004675572101,0.0752060311692565,0.0642836384857486,0,,Uranus,1.5799481462982548,1.5,25.0,0.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om180__om180,2.1856156999701515,0.08085004675572101,0.0752060311692565,0.0642836384857486,0,,Uranus,1.5799481462982548,1.5,25.0,0.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc0__toff56210__Om0__om0,2.185615693870533,0.08085004553623192,0.0752060298368763,0.0642836374460181,0,,Uranus,1.5799481462982676,1.5,25.0,0.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om0__om270,2.1854958915678004,0.0304705854636047,0.0177753295730701,0.0244177200729343,1,Jupiter,Jupiter,2.5063037468426184,1.5,25.0,-30.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om90,2.185495890077436,0.030470585165524332,0.0177753295915966,0.0244177198272094,1,Jupiter,Jupiter,2.5063037468426668,1.5,25.0,30.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om180__om180,2.1831759462731304,0.06480162834747803,0.0225875073394591,0.0538414387044824,0,,Uranus,2.005264694110197,1.25,25.0,90.0,56210.0,180.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om0,2.1831759457820934,0.06480162824926952,0.0225875069919977,0.0538414386189129,0,,Uranus,2.0052646941101457,1.25,25.0,-90.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om90__om90,2.1676569487190203,0.14689456425530653,-0.0869088627709616,0.0481647321929478,0,,Uranus,1.1766811102019223,1.0,25.0,-60.0,56210.0,90.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om270,2.1676569486735704,0.14689456424519456,-0.0869088627073796,0.0481647322517062,0,,Uranus,1.176681110200177,1.0,25.0,60.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om0,2.138665804934337,0.07688647282073006,0.0708348547086455,0.0589901530396695,0,,Uranus,1.7106375421394908,1.5,25.0,60.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om180__om180,2.1386658023428002,0.07688647230302616,0.0708348541640425,0.0589901528778101,0,,Uranus,1.7106375421394797,1.5,25.0,-60.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om0,2.133273951425599,0.08255803451023172,0.07719225785947,0.0683330600095477,0,,Uranus,1.0428054128680557,1.5,25.0,30.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om180__om180,2.1332739502517013,0.08255803427525055,0.0771922576188873,0.0683330602292242,0,,Uranus,1.0428054128681084,1.5,25.0,-30.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om270,2.1149993626569774,0.021784887096439456,0.0178723410745472,0.0097264123849747,1,Jupiter,Jupiter,5.945477317912923,1.5,25.0,90.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om180__om90,2.114999362503787,0.0217848870659229,0.0178723410484756,0.0097264123660147,1,Jupiter,Jupiter,5.94547731791394,1.5,25.0,-90.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om270__om270,2.1141689649431874,0.07492063724479,-0.0292775590769458,0.034716631787035,0,,Uranus,1.9278302256146354,1.5,25.0,-90.0,56210.0,270.0,270.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om90__om90,2.1141689646263746,0.07492063718116332,-0.0292775585971432,0.0347166322123872,0,,Uranus,1.9278302256148554,1.5,25.0,90.0,56210.0,90.0,90.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om270__om90,2.1008001226745554,0.07698185357568033,0.0697280537425016,0.0281745427764113,0,,Venus,0.8581942185803488,0.5,25.0,-90.0,56210.0,270.0,90.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om270,2.100800121364072,0.07698185335600147,0.0697280535261425,0.0281745429831125,0,,Venus,0.8581942185980507,0.5,25.0,90.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om90,2.079421709690307,0.05043360742923684,0.0432478412793689,0.0070834737514957,1,Jupiter,Jupiter,2.2870379533079337,1.0,25.0,-90.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om270,2.079421699817183,0.050433605454056264,0.0432478394805658,0.007083475163451,1,Jupiter,Jupiter,2.2870379533077787,1.0,25.0,90.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om0__om180,2.0717059938883136,0.08695986628216325,-0.0210069859874668,0.0543733099850583,0,,Uranus,1.6143657252865473,1.25,25.0,-90.0,56210.0,0.0,180.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om180__om0,2.0717059921372707,0.08695986593191038,-0.0210069859102534,0.0543733097259007,0,,Uranus,1.6143657252865828,1.25,25.0,90.0,56210.0,180.0,0.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om0__om90,2.0700404284130034,0.11251946635011964,-0.0351326111622388,0.0656078138889841,0,,Neptune,0.822936868590401,0.5,25.0,-90.0,56210.0,0.0,90.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om180__om270,2.0700404271832014,0.11251946610353347,-0.0351326103676403,0.0656078144347514,0,,Neptune,0.8229368685904335,0.5,25.0,90.0,56210.0,180.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om0__om270,2.063692865768984,0.0318463352906321,0.0265317466237081,0.0086989960563629,1,Jupiter,Jupiter,3.8740948012498193,1.25,25.0,90.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om180__om90,2.063692864694315,0.03184633507525946,0.0265317464321507,0.008698995837009,1,Jupiter,Jupiter,3.874094801263984,1.25,25.0,-90.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om0__om90,2.056120026560219,0.1222642245680715,0.1097536435433735,0.1088836975247025,0,,Neptune,1.8022405171173503,1.25,25.0,-30.0,56210.0,0.0,90.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om180__om270,2.056120021645805,0.12226422358554756,0.1097536444996863,0.1088836966018331,0,,Neptune,1.8022405171175162,1.25,25.0,30.0,56210.0,180.0,270.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om180__om90,2.0369555695174677,0.11255297222784467,0.0304585888843526,0.0985943403151135,0,,Neptune,1.4123007023478122,0.75,25.0,90.0,56210.0,180.0,90.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om270,2.0369555692793315,0.11255297217977538,0.0304585890027441,0.0985943402651143,0,,Neptune,1.4123007023479464,0.75,25.0,-90.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om180,2.0365700723017897,0.06764354441306265,0.0610888356788325,0.0507576012861172,0,,Uranus,1.7944865456963963,1.5,25.0,30.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om0__om0,2.036570066386711,0.06764354323006858,0.0610888345073173,0.0507576017676433,0,,Uranus,1.7944865456963912,1.5,25.0,-30.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om270,2.026264476628484,0.1163533204477605,0.1129694579761227,0.0340529496151367,0,,Uranus,1.0870852800105675,1.0,25.0,60.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om90,2.0262644732064072,0.11635331976326653,0.1129694571792309,0.0340529496101149,0,,Uranus,1.0870852800105772,1.0,25.0,-60.0,56210.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om0,2.0182082972924182,0.04827155622835701,0.0224674195514696,0.0394000122253578,0,,Neptune,2.031006360022464,1.25,25.0,90.0,56210.0,270.0,0.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om180,2.0182082960734986,0.048271555984354585,0.0224674193909227,0.0394000120159437,0,,Neptune,2.0310063600223955,1.25,25.0,-90.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om0__om0,1.985499677961449,0.05771452388628934,0.0510809804805029,0.0437757766064434,0,,Uranus,1.8111771772203107,1.5,25.0,90.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om180__om180,1.9854996743479312,0.05771452316383419,0.0510809797695611,0.0437757762082121,0,,Uranus,1.8111771772203942,1.5,25.0,-90.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om90,1.9776290738589501,0.034793836113468826,0.0054828881687941,0.0280348308314488,1,Jupiter,Jupiter,3.467556590161525,1.5,25.0,90.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om0__om270,1.977629073509502,0.034793836043503196,0.0054828883375447,0.0280348307713573,1,Jupiter,Jupiter,3.4675565901616534,1.5,25.0,-90.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om90__om270,1.973278011215446,0.07351031193285221,0.0635125111029414,0.0620197002634749,0,,Jupiter,0.9909959214625641,1.5,25.0,-30.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om270__om90,1.9732780072516358,0.07351031119478212,0.0635125096102077,0.0620196995687733,0,,Jupiter,0.9909959214620454,1.5,25.0,30.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om90__om270,1.9399896704272903,0.0729769448837318,0.066323715321675,0.0462483818192457,0,,Uranus,1.484214396344583,1.5,25.0,30.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om270__om90,1.9399896704123003,0.07297694488107011,0.0663237153190717,0.0462483818221836,0,,Uranus,1.484214396344493,1.5,25.0,-30.0,56210.0,270.0,90.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om0__om90,1.9145231054294807,0.1024595558486676,0.0990779980566928,0.0681881961515776,0,,Neptune,1.5959375048685405,1.5,25.0,-30.0,56210.0,0.0,90.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om180__om270,1.9145231038611918,0.10245955553399459,0.0990779977002033,0.0681881961696773,0,,Neptune,1.5959375048686426,1.5,25.0,30.0,56210.0,180.0,270.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om270__om270,1.9119403774480275,0.12193201355739279,-0.0656032372876551,0.043868645510274,0,,Uranus,1.0721067495353684,1.25,25.0,60.0,56210.0,270.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om90__om90,1.9119403720739663,0.1219320124746079,-0.0656032362987023,0.0438686454162787,0,,Uranus,1.07210674953511,1.25,25.0,-60.0,56210.0,90.0,90.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om270__om0,1.9026030266669278,0.047730959275818,0.0092305966590456,0.0389932141071627,0,,Neptune,1.8911890546555985,1.5,25.0,-90.0,56210.0,270.0,0.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om90__om180,1.9026030239029157,0.04773095872309741,0.0092305962628714,0.0389932136350222,0,,Neptune,1.8911890546555319,1.5,25.0,90.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om90__om180,1.9000489189230065,0.0368265667833593,0.0142495143430926,0.0296959268377539,0,,Neptune,1.9184177132039868,1.5,25.0,-90.0,56210.0,90.0,180.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om270__om0,1.900048913898988,0.03682656577859185,0.0142495134602119,0.0296959259964756,0,,Neptune,1.918417713203986,1.5,25.0,90.0,56210.0,270.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om180__om180,1.8896942953481708,0.042455608145110554,0.0336734921544109,0.0345498268261711,0,,Uranus,1.859597929826269,1.5,25.0,60.0,56210.0,180.0,180.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om0__om0,1.889694292709492,0.04245560761759872,0.0336734925670568,0.034549826388255,0,,Uranus,1.859597929826207,1.5,25.0,-60.0,56210.0,0.0,0.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om180__om180,1.8793280038178466,0.03265209932763201,-0.0032197368106128,0.023168858060416,0,,Uranus,1.840399356318215,1.5,25.0,90.0,56210.0,180.0,180.0
