run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_liquid_water_possible,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om180,1.1058182361265136,0.4620470042606113,18.182459095892355,260.33578833942914,424.7374093722969,238.07633078753048,256.01275507444046,194.05150449339504,363.7659147298646,147.54986997978963,139.3440871080076,679.9544321408719,593.3056567002324,740.6916487559439,0.19898427679488373,857.154164195954,0.29444444444444445,0.25555555555555554,2,313.74571692474854,0.0,0.7996033109167553,False,False
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om270,1.4889098243366925,0.0449387073323111,23.82263158558421,323.4733390591812,663.5864136764267,206.23140486390588,222.95791256794533,158.8289895571818,237.59941751868632,147.23798341120104,13.364248953543942,614.6586670904755,566.8085248399736,657.9997583762615,0.13858855170603623,826.3863792015056,0.0,0.0,3,153.63858981135363,0.0,0.7638928906199106,False,False
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om0,1.1558237478882394,0.5043396018874712,19.46493561436369,260.423155564507,453.8708724089721,232.08921004572804,249.36310562605797,194.73622950322329,371.90682599310946,147.03287181125623,153.4695140461224,660.4544390876753,549.9729897681808,740.8921727298163,0.2576882169752097,935.8357380916843,0.2611111111111111,0.2,2,294.95098592766743,0.0,0.741203490253613,False,False
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om180,2.259098534013517,0.2356902231830478,28.65314101487253,149.74567420540305,1240.216922638586,164.82725479823,179.56911667339676,128.8749018529866,215.0664858795687,76.19045174966229,44.85247891112972,76.66042040927468,0.0,161.2436657871673,1.0,6190.6357434081865,0.0,0.0,46,68.6022363828424,0.13333333333333333,-0.031811699883503186,True,False
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om90,1.2210934254446424,0.2633371327096858,33.133247121199744,317.9544704083126,492.8539388441021,224.5774654116647,242.60618566325542,193.07050156312903,322.7346010023598,146.49682731133387,71.12311013955234,622.9356952014952,508.0954923684773,733.1303073563854,0.3069506371921348,767.8254185896146,0.15555555555555556,0.15555555555555556,2,236.5409451425747,0.0,0.6847648145127726,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om180,1.3000068788969188,0.200439566982488,22.373091413549567,316.3293127717972,541.3939120811561,220.8196540423607,238.3197410797564,172.3855188847883,275.07003827595287,147.4683615508223,50.54270949751164,655.596662819842,586.274563389967,717.544149250367,0.18294286978374774,802.71575097501,0.0,0.0,2,205.499625687323,0.0,0.7901274439217885,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om270,2.0435026585645417,0.1523728380810893,20.76881318071379,131.1008202892006,1066.9834986379094,176.17912299594576,190.56870541833018,129.44553613934332,212.90289156052438,119.17979497466933,29.652660001253437,39.39227826228024,3.4951237870003156,70.20047814368523,0.9502122509785966,8267.21897384233,0.0,0.0,37,82.44204966239882,0.16666666666666666,0.004710409416442518,True,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om90,1.1404099569640498,0.4411081497852956,37.26390135517708,306.3557027219892,444.8221379095075,229.4201265143529,247.20474521705495,214.66860132855024,396.4524598402681,145.2308874309377,130.84694237333622,587.701646290526,420.4425992389543,742.0,0.43336576921973813,823.6063585241858,0.2611111111111111,0.25555555555555554,2,291.517047927395,0.0,0.5666342307802619,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om0,1.2359453028788026,0.2892181306789447,26.50853267750427,322.0343773741712,501.8729276917748,224.94923117184976,242.79961512868,185.10181357158578,308.5009926735089,147.13747744614741,76.48894090054371,645.6083421857719,558.5014402234007,732.7840343050766,0.23783623267250076,790.1702454871827,0.18333333333333332,0.18333333333333332,2,232.68493079414705,0.0,0.7526973587916451,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om180,3.972835614315556,0.5539207101073045,21.040772620091317,196.5604658563224,2892.3163026188668,123.6751787168991,134.19946202782415,92.00174398603082,206.78513440141722,76.19045174966229,95.34803692769489,2.841327599542527,0.0,29.39020359205898,1.0,9393.829395844474,0.0,0.0,65,25.892649066294677,0.85,-0.08538183857654036,True,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om270,1.6333622126338447,0.1822327596020744,17.51032435187348,169.30636401235358,762.4627804168629,197.78930310941973,213.55056990823715,139.36061585331367,238.20793076847306,138.29289478515702,39.92980014235073,168.21483957228472,140.0425241294167,206.3003522161603,0.32117166730437297,8812.540715590125,0.0,0.0,80,129.7080040831703,0.0,0.18873655543048073,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om90,1.772214134751595,0.1275793034076013,37.61408162375856,234.3783597165124,861.7259796671746,185.3245112123331,200.7883315188953,159.54068941274096,246.12393266882793,142.38925904681767,33.20688761510544,437.5927978130906,271.50772109636296,601.7145360456263,0.5487765296802215,1009.4078564972409,0.0,0.0,4,109.22680088168926,0.0,0.36591337074981534,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om0,2.149773511936179,0.2212463619702732,26.85133506967061,131.22238145867252,1151.287935308807,169.7563697523517,184.48015150532441,131.16068938362915,220.32478533152184,76.19045174966229,42.8343909958424,88.12753138043824,0.0,165.89871131567116,1.0,6818.942392560172,0.0,0.0,47,75.49375599922534,0.10555555555555556,-0.022970767466112596,True,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om180,1.147270493135831,0.4355600114759012,16.79552382808997,263.0200238885243,448.8421441725665,234.41019816587158,252.05116352428593,186.04025126381066,347.6253068996149,147.63818254059663,126.82228187830592,681.5631943237048,601.0099664189926,738.6911116347371,0.18638527396255467,876.891847552965,0.2777777777777778,0.2611111111111111,3,287.1751935953815,0.0,0.8099864776536287,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om270,1.70192337818578,0.1000448794954018,23.02000478456859,124.2492296607009,810.970204431865,192.65126192597816,208.60351543096795,143.3545395085192,228.71837022360583,141.88941233420215,21.83995139343768,317.70598013832563,250.95012723329347,361.90793283836945,0.3065912502521201,5977.394113129276,0.0,0.0,110,118.05992362404206,0.0,0.3382077186432526,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om90,2.852411461434498,0.464818382464876,41.69375392204661,214.1173727313553,1759.5967517937445,138.43418537633096,151.69038591083026,121.5357307318346,228.2523414335129,76.19045174966229,108.08977412617607,126.13428531834082,0.0,466.1193136228611,1.0,2420.6205144421037,0.0,0.0,42,47.231452717901114,0.28888888888888886,-0.32610005463073155,True,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om0,1.2527780644090338,0.4614039538013957,20.69077556815263,260.8230789724432,512.1605262597056,223.3059044914317,240.02054588476489,185.36686384802334,343.7827940093722,146.44638032376264,130.3006566485356,639.5953561592496,504.30744471644294,736.7707270443846,0.3155164473763594,997.388879337986,0.23333333333333334,0.17222222222222222,3,244.3616975456817,0.0,0.6796596289979016,False,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om180,2.3888352129195827,0.3036275825657809,27.80585288573069,152.82725066039114,1348.5721314401858,159.78470909421125,174.41079774953218,122.91264720897311,217.12737580760574,76.19045174966229,57.17137943643127,59.27860973701258,0.0,145.96877284909056,1.0,12236.400260940696,0.0,0.0,141,62.578939439259365,0.2222222222222222,-0.060882673863416725,True,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om270,3.702221919424157,0.6149318211526315,36.215656527319545,141.38113888374048,2601.8877955047897,122.53652620829197,134.26693743773293,102.00595016770563,239.47008284984753,76.19045174966229,132.86863524559388,50.85887658440558,0.0,276.9270356758488,1.0,7384.437362558573,0.0,0.0,200,31.47946383635961,0.6444444444444445,-0.3140467735180985,True,False
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om90,1.2441198957826998,0.2592812341835188,37.99881627917099,303.28443072591864,506.8602638305767,221.10861336003467,238.62564939285363,197.66759703086979,332.9219927081773,145.41112252514228,71.02159806214863,592.1651484932639,432.0188108508955,730.2658917362104,0.4084088881328295,805.6289190033303,0.1111111111111111,0.1111111111111111,2,227.60700481470332,0.0,0.5822355941386732,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om0,4.243299133574204,0.6116280739185881,29.684918843486432,170.35310081627998,3192.6430492541435,116.4714938056949,126.9753139261924,93.40140043486483,214.33886563985533,76.19045174966229,109.44852156826039,10.763705213865508,0.0,80.75735454702412,1.0,6322.332477652302,0.0,0.0,61,23.885509526421426,0.7666666666666667,-0.2231600052826319,True,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om180,1.2498494563922051,0.2619480346374148,22.21812239376256,320.0398667497419,510.3656666536885,224.94467076158082,242.649367181326,177.35666523306523,291.03101896743397,147.55757024636017,67.97741094687902,662.1281085159233,593.9738375771951,728.2338324230595,0.18436385247186304,793.0567872945657,0.16111111111111112,0.16111111111111112,2,225.69322182584798,0.0,0.8005038242280259,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om270,1.886720569650475,0.1091076669183976,17.315308452709598,158.8473845863366,946.5776997322672,184.34951214423043,198.96446540370542,129.64122914588103,213.0511880113568,125.6434741060682,21.95639378196664,32.190026105651526,13.806004399420987,52.45555619448583,0.7368056808275292,9468.910077533801,0.0,0.0,46,96.15757467110897,0.0,0.018606474931834205,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om90,1.3680637933563624,0.2407027877189668,40.56966233005172,285.545474373447,584.4594918073973,210.42027670970148,226.67896526227943,191.18455119825745,320.9531987454179,143.71131900507382,62.33675607424983,545.0373902308738,333.48659144123667,707.9649820768344,0.5289504426293166,895.9041699547307,0.0,0.0,2,187.30339692938122,0.0,0.44944284560813563,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om0,1.233419276900018,0.3054744914039147,22.75654632925941,321.28544749153,500.3351216793749,225.9469522721152,243.7575409978352,180.892166966725,301.9750264263081,147.43555330740236,80.91008350556388,658.786047095856,583.4658575989336,733.1177308756257,0.2041307514114412,801.2203130983437,0.2,0.2,2,234.88126371517637,0.0,0.7863421261441154,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om180,3.1781674793841246,0.5403481492257117,23.38733805594919,188.1310509289788,2069.4744145231284,137.43595444598049,149.93867089866592,103.71234296151013,227.6198492092557,76.19045174966229,103.03373393197276,13.102075372133774,0.0,75.96267299298069,1.0,7354.891823291437,0.0,0.0,47,40.033229191704386,0.6722222222222223,-0.09828389924175007,True,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om270,2.181811879283244,0.3384805430159413,18.60669937477021,125.30670761700114,1177.1202891227117,169.58151198698545,183.66066580625642,120.70739026920006,232.30233455120128,76.19045174966229,67.04225764206635,37.60974546236104,0.0,86.51981046502702,1.0,9109.415186958306,0.0,0.0,36,75.96021536996366,0.2388888888888889,-0.04082495904350347,True,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om90,1.648335680708673,0.2358914641490457,38.6814809230772,264.7806257112922,772.9713227216628,192.14013454537996,207.138224396526,171.01283644863304,286.20962437904114,140.47290609794186,53.000630489343045,461.10272698618735,200.15274022706183,663.6227787058855,0.6983938064673205,1058.8835217685928,0.0,0.0,3,128.86622975391086,0.0,0.2697476283383583,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om0,2.255145580049557,0.2835465097265782,26.65904411961331,135.34827884764286,1236.9631633830425,165.1630964603972,179.80878153855943,126.54996070816611,223.09114841229405,76.19045174966229,54.35405299713239,77.19547810921355,0.0,164.32824503495345,1.0,7465.984253908895,0.0,0.0,53,69.76685754116052,0.17777777777777778,-0.046303535161865694,True,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om180,1.2143100874229231,0.428978286626225,16.519166371714377,264.5274532993645,488.7528428373231,227.96526893747344,245.14272340291114,179.21789651530037,335.7677714178077,147.39719678321612,120.91856732695186,671.1641068335709,580.197649083369,736.7011649222653,0.21243826301728475,935.4615573426519,0.24444444444444444,0.21666666666666667,3,255.44640912190548,0.0,0.7819375324573707,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om270,2.0452768455920234,0.2605707689189681,22.7100744627712,127.5242808446703,1068.3733469215,175.06432791329024,189.65398132578218,131.08550289937293,228.93632718230327,76.19045174966229,51.7159373269965,80.09579192065121,0.0,154.96604524394255,1.0,7066.657781534745,0.0,0.0,33,84.24846692283836,0.12777777777777777,-0.014935030209156874,True,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om90,1.882044839634765,0.2869331405563529,42.90321786899344,243.7018610548712,943.0611229480944,178.2374087382517,192.1616852848308,161.3943745752727,274.07377253545803,131.32090792042504,64.95938505771561,344.36435057777027,41.27177346522694,644.7575198622787,0.9359886900209513,1113.848140245658,0.0,0.0,4,100.27555691230053,0.0,0.05562233620650536,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om0,1.3645607213639706,0.3699402439626331,21.10451919184438,254.28924648454796,582.216073980579,214.75856462166752,231.21606984336785,169.41991480990941,304.5361222295796,146.25028943296974,94.83453946492908,628.5079366078992,489.82534921368017,726.7961685994825,0.32604852587822386,1021.404079311338,0.16111111111111112,0.12222222222222222,3,196.68476422790232,0.0,0.6601419800723453,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om180,2.3963094828523728,0.336252440879264,26.858910115580063,152.82247960958114,1354.9062680416666,159.48263082327472,174.08997488462109,122.64623635592778,221.36583849741305,76.19045174966229,64.0243753143993,63.103045103207194,0.0,162.7234219537993,1.0,5747.782040821781,0.0,0.0,31,62.91679578598293,0.2388888888888889,-0.06573809356699667,True,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om270,1.903064474225024,0.2436115466964955,32.82504842370703,117.12224791757016,958.9040335148396,179.38650257222093,194.57890021383565,148.12302083625923,243.6871186038812,138.21850020833082,50.53100763604878,388.960511357085,138.31861656009173,580.8857194337197,0.7618832552899862,1177.0233285053603,0.0,0.0,4,96.8671030290867,0.0,0.1864132298653527,False,False
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om90,1.40695363846893,0.2390371198333684,38.94559669316053,268.61359059412047,609.5573505534605,208.01494790108734,224.09058216759107,186.58598269557876,314.67383162037584,143.5472882963447,57.24888723647229,543.6211433008818,325.15361895472523,704.037016236165,0.5381583475638525,930.3033693677921,0.0,0.0,3,177.01687318486978,0.0,0.4382124244672847,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om0,4.407060756649733,0.6815637547424745,24.37464446046163,181.84143996545117,3379.2354231481777,115.01810325334583,124.77037189586613,90.96375223842529,232.18784529178652,76.19045174966229,130.8532973627769,6.978743268528469,0.0,60.141051855818304,1.0,5387.211129063052,0.0,0.0,34,23.940440777317935,0.8055555555555556,-0.22073097428334454,True,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om180,1.269422350794897,0.2375915639953748,28.026520580278053,321.7496302385768,522.4011248183901,221.870030364547,239.61258680453966,182.66142914277827,298.7999982746462,146.98542576777473,61.66550208259586,636.8974187415882,546.1438426225103,726.3234710850645,0.24807077787721965,786.9598557288812,0.09444444444444444,0.09444444444444444,2,217.3718671166811,0.0,0.7360429145855936,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om270,1.9054050351748664,0.1017926506893112,33.349598677670315,171.71729317744752,960.6735977948832,179.1667153913796,194.938277776358,147.9363530741578,218.6965563421514,143.43478598615076,21.906541877386914,407.26889034563277,319.54835968985094,519.1804223719264,0.384513849289688,1013.8265351788906,0.0,0.0,4,94.20745663785266,0.0,0.43065816669791235,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om90,1.2969587124776545,0.3004725619109103,18.13094663527116,230.82695180780863,539.4908940614766,221.40252322756868,238.58621574199088,162.90936255607068,292.5300396995385,147.58458869604075,77.15446562171417,670.2052773823779,596.3237333035817,727.357554212043,0.18015049152876705,873.6829774900257,0.16666666666666666,0.15555555555555556,3,212.0766518077857,0.0,0.8036707996005144,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om0,1.35659361370021,0.1476676430381203,24.50712659188548,319.8860453030274,577.124544395706,215.84426268908598,233.12859288237496,169.9651411618608,265.3879129917249,147.2591851857714,37.02264283115444,638.9724938972199,568.5751643807886,703.3860672779663,0.1916598994047215,804.6256822059667,0.0,0.0,3,186.9330279451504,0.0,0.7662738064431113,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om270,1.0506572900415423,0.6344157222274978,29.08809073800107,304.1815278119622,393.3566618140519,238.00648187448112,256.06493015434523,225.0447587321098,583.0591968535052,146.09281156844443,231.59827993926586,611.6793877351708,478.4695590387296,742.0,0.3551623193548119,862.6099321267978,0.26666666666666666,0.2111111111111111,2,398.7502391923711,0.0,0.6448376806451882,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om90,2.1106438736511017,0.1792424553388447,24.69667904674718,133.9213263527743,1119.9982255620178,172.29384498161616,186.77298719600878,131.32926675458737,214.81145746121865,118.97718783852281,34.77784116224031,60.81770319265482,3.3397492959566493,113.6702432616485,0.9706189658777351,7739.152613977429,0.0,0.0,48,77.6352964815305,0.15555555555555556,0.004501009832825642,True,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om0,2.259098534013517,0.2356902231830478,28.65314101487253,149.74567420540305,1240.216922638586,164.82725479823,179.56911667339676,128.8749018529866,215.0664858795687,76.19045174966229,44.85247891112972,76.66042040927468,0.0,161.2436657871673,1.0,6190.6357434081865,0.0,0.0,46,68.6022363828424,0.13333333333333333,-0.031811699883503186,True,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om180,1.1558350383348392,0.5043429484026735,19.464964667332083,260.42334849932394,453.87752275341904,232.0880615543793,249.3618150269673,194.73552948174228,371.9063051275596,147.03281037662634,153.47019430032557,660.4522100477528,549.9680159531791,740.8921424126969,0.25769489987810923,935.8493690958002,0.2611111111111111,0.2,2,294.94589128687437,0.0,0.7411967869988938,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om270,1.221091938722854,0.263337157082506,33.133322885546185,317.9570468185685,492.8530387453246,224.5810862680329,242.6063297777654,193.07228935082657,322.7340943394278,146.49688069131707,71.12311483358278,622.9379341542574,508.0995142991489,733.1402062421097,0.30695450887417863,767.8190646783728,0.15555555555555556,0.15555555555555556,2,236.54152276784825,0.0,0.6847702349045133,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om0,1.1058182361265136,0.4620470042606113,18.182459095892355,260.33578833942914,424.7374093722969,238.07633078753048,256.01275507444046,194.05150449339504,363.7659147298646,147.54986997978963,139.3440871080076,679.9544321408719,593.3056567002324,740.6916487559439,0.19898427679488373,857.154164195954,0.29444444444444445,0.25555555555555554,2,313.74571692474854,0.0,0.7996033109167553,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om180,2.056134432454769,0.1658015663118481,27.536594497460072,131.9554188983275,1076.8920013316426,173.8784270209856,188.74863844725064,135.8855224269609,218.56147186922976,127.5917587034219,33.05129505650228,113.16479322234446,20.32549559775237,187.58356577722517,0.8916456486284572,6746.460383023594,0.0,0.0,50,81.61089107187478,0.0,0.027392851209908864,False,False
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om90,1.4889098243366925,0.0449387073323111,23.82263158558421,323.4733390591812,663.5864136764267,206.23140486390588,222.95791256794533,158.8289895571818,237.59941751868632,147.23798341120104,13.364248953543942,614.6586670904755,566.8085248399736,657.9997583762615,0.13858855170603623,826.3863792015056,0.0,0.0,3,153.63858981135363,0.0,0.7638928906199106,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om0,3.972836388041175,0.5539207815297621,21.040772217312128,196.56047850338445,2892.317147554152,123.68534929376824,134.19969824569634,92.04826596483394,206.7851313061193,76.19045174966229,95.348034488908,2.833223479595513,0.0,29.390128387620507,1.0,9303.747920915763,0.0,0.0,64,25.89264045871126,0.85,-0.08588006135565585,True,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om180,1.235971818233199,0.289231679801523,26.508690434680734,322.0355312566939,501.8890781757978,224.94676918341784,242.79685374798825,185.1002265068288,308.50035033550563,147.137356061367,76.49198585515943,645.6020855652891,558.4914746087745,732.7820321386267,0.23784774992528768,790.1963566627782,0.18333333333333332,0.18333333333333332,2,232.67594233319977,0.0,0.7526839280441705,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om270,1.772214134751595,0.1275793034076013,37.61408162375856,234.3783597165124,861.7259796671746,185.3245112123331,200.7883315188953,159.54068941274096,246.12393266882793,142.38925904681767,33.20688761510544,437.5927978130906,271.50772109636296,601.7145360456263,0.5487765296802215,1009.4078564972409,0.0,0.0,4,109.22680088168926,0.0,0.36591337074981534,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om90,1.6333622126338447,0.1822327596020744,17.51032435187348,169.30636401235358,762.4627804168629,197.78930310941973,213.55056990823715,139.36061585331367,238.20793076847306,138.29289478515702,39.92980014235073,168.21483957228472,140.0425241294167,206.3003522161603,0.32117166730437297,8812.540715590125,0.0,0.0,80,129.7080040831703,0.0,0.18873655543048073,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om0,1.2999772953857072,0.2004527228089264,22.37289888631274,316.32264867011827,541.3754319000021,220.8221904598675,238.32239590742287,172.38806367359717,275.0761619317908,147.46836462948403,50.54662760065467,655.5996728166563,586.2748275280927,717.5476448022338,0.18294648198632402,802.7124215049586,0.0,0.0,2,205.50954350167058,0.0,0.7901277999030898,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om270,1.1404099573901616,0.441108149147853,37.26390165479039,306.35570283570377,444.8221381588178,229.42012640667195,247.20474507166736,214.66860152354425,396.4524602764449,145.23088739866222,130.84694218943622,587.7016453058612,420.4425971914374,742.0,0.4333657719791949,823.6063578750142,0.2611111111111111,0.25555555555555554,2,291.51704760777415,0.0,0.5666342280208052,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om90,2.0435026415930944,0.1523728166262032,20.768813273594404,131.100829310146,1066.983485345839,176.17912364502263,190.56870627272895,129.44553654066434,212.90288919449245,119.1797984305519,29.652656088919144,39.392277991485834,3.4951264933387702,70.20047519002745,0.9502122103322275,8267.21882130119,0.0,0.0,37,82.44205075585307,0.16666666666666666,0.004710413063798935,True,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om0,2.3888352129195827,0.3036275825657809,27.80585288573069,152.82725066039114,1348.5721314401858,159.78470909421125,174.41079774953218,122.91264720897311,217.12737580760574,76.19045174966229,57.17137943643127,59.27860973701258,0.0,145.96877284909056,1.0,12236.400260940696,0.0,0.0,141,62.578939439259365,0.2222222222222222,-0.060882673863416725,True,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om180,1.2528111036588536,0.4614028574240856,20.691014244080787,260.8237733301864,512.1807870444622,223.30305096484201,240.01734478847783,185.36504923369182,343.778179884249,146.4461998907163,130.2984683045371,639.5885789212502,504.29394220414616,736.7699070568077,0.3155340122146666,997.4185712461298,0.23333333333333334,0.17222222222222222,3,244.34865201474014,0.0,0.679641431541976,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om270,1.2441198957826998,0.2592812341835188,37.99881627917099,303.28443072591864,506.8602638305767,221.10861336003467,238.62564939285363,197.66759703086979,332.9219927081773,145.41112252514228,71.02159806214863,592.1651484932639,432.0188108508955,730.2658917362104,0.4084088881328295,805.6289190033303,0.1111111111111111,0.1111111111111111,2,227.60700481470332,0.0,0.5822355941386732,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om90,3.702221919424157,0.6149318211526315,36.215656527319545,141.38113888374048,2601.8877955047897,122.53652620829197,134.26693743773293,102.00595016770563,239.47008284984753,76.19045174966229,132.86863524559388,50.85887658440558,0.0,276.9270356758488,1.0,7384.437362558573,0.0,0.0,200,31.47946383635961,0.6444444444444445,-0.3140467735180985,True,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om0,1.147272788106179,0.4355612992511767,16.79563691134458,263.02041989092265,448.8434909516389,234.40993530416583,252.050869202882,186.04030560988315,347.6254453311701,147.63816358173344,126.82262121819451,681.5624708543578,601.008302769916,738.6913374012031,0.1863877747851641,876.8954545040716,0.2777777777777778,0.2611111111111111,3,287.1742434734268,0.0,0.8099842355389704,False,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om180,2.149773511936179,0.2212463619702732,26.85133506967061,131.22238145867252,1151.287935308807,169.7563697523517,184.48015150532441,131.16068938362915,220.32478533152184,76.19045174966229,42.8343909958424,88.12753138043824,0.0,165.89871131567116,1.0,6818.942392560172,0.0,0.0,47,75.49375599922534,0.10555555555555556,-0.022970767466112596,True,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om270,2.852411461434498,0.464818382464876,41.69375392204661,214.1173727313553,1759.5967517937445,138.43418537633096,151.69038591083026,121.5357307318346,228.2523414335129,76.19045174966229,108.08977412617607,126.13428531834082,0.0,466.1193136228611,1.0,2420.6205144421037,0.0,0.0,42,47.231452717901114,0.28888888888888886,-0.32610005463073155,True,False
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om90,1.70192337818578,0.1000448794954018,23.02000478456859,124.2492296607009,810.970204431865,192.65126192597816,208.60351543096795,143.3545395085192,228.71837022360583,141.88941233420215,21.83995139343768,317.70598013832563,250.95012723329347,361.90793283836945,0.3065912502521201,5977.394113129276,0.0,0.0,110,118.05992362404206,0.0,0.3382077186432526,False,False
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om0,3.1781674793841246,0.5403481492257117,23.38733805594919,188.1310509289788,2069.4744145231284,137.43595444598049,149.93867089866592,103.71234296151013,227.6198492092557,76.19045174966229,103.03373393197276,13.102075372133774,0.0,75.96267299298069,1.0,7354.891823291437,0.0,0.0,47,40.033229191704386,0.6722222222222223,-0.09828389924175007,True,False
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om180,1.2369499867269929,0.3108991504844552,22.65397114755853,322.15296830959494,502.4850009911934,225.60461764774757,243.38218208699368,180.35219265749885,302.4969840491501,147.43041284864788,82.38396492822767,658.2269209576962,583.0268922048592,733.2242146169197,0.20484501114100895,804.8130668201457,0.2,0.2,2,233.97411846110947,0.0,0.7857505285779773,False,False
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om270,1.648335680708673,0.2358914641490457,38.6814809230772,264.7806257112922,772.9713227216628,192.14013454537996,207.138224396526,171.01283644863304,286.20962437904114,140.47290609794186,53.000630489343045,461.10272698618735,200.15274022706183,663.6227787058855,0.6983938064673205,1058.8835217685928,0.0,0.0,3,128.86622975391086,0.0,0.2697476283383583,False,False
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om90,2.181811879283244,0.3384805430159413,18.60669937477021,125.30670761700114,1177.1202891227117,169.58151198698545,183.66066580625642,120.70739026920006,232.30233455120128,76.19045174966229,67.04225764206635,37.60974546236104,0.0,86.51981046502702,1.0,9109.415186958306,0.0,0.0,36,75.96021536996366,0.2388888888888889,-0.04082495904350347,True,False
