run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_above_triple_point,frac_year_liquid_water_possible,frac_year_liquid_water_best_lat,best_water_lat_deg,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om270,1.5868049284853647,0.1699920034796541,34.7678048296612,278.04818919738784,730.0963938887451,196.93710590919903,212.81010113643381,169.33368469687613,272.860130742184,143.63101935025557,39.59184824046555,515.7111536504699,329.3832950307614,652.8317476019316,0.49545453902832404,991.8989491291411,0.0,0.0,0.0,0.0,-81.4509211694784,3,137.12557683624328,0.0,0.44391279653741433,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om285,1.8438876505698467,0.2017064580094989,34.39134287185169,310.79945250912505,914.5270924907986,182.16009158951425,197.41707149841744,156.7433324788949,242.02382783578554,140.6267066930357,45.28946691432994,413.8458848435651,205.17404305033588,581.9493578445018,0.6474366020261872,1107.39121363939,0.0,0.0,0.0,0.0,-81.4509211694784,4,102.17595770222718,0.0,0.2765148828171643,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om300,2.2055550407137074,0.2935663377980987,34.856957697461254,331.0959668261931,1196.3871582374811,165.4141495934068,179.97007552002623,142.50862790474773,228.64632695524335,124.53592714412326,58.83765700293664,199.21449165203128,11.021400121742003,433.04371590664715,0.9745489895894992,4357.090130326887,0.0,0.0,0.0,0.0,-81.4509211694784,156,73.16987073154861,0.0,0.014853638978089001,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om315,2.910462830715073,0.4437700701522898,35.54460152782992,344.09923708660216,1813.585263874989,140.3357216316476,155.3125073928889,115.93309179805459,219.75662682362034,76.19045174966229,83.6290984615405,68.66328299778243,0.0,257.8777667527781,1.0,4761.39442116076,0.0,0.0,0.0,0.0,-81.4509211694784,55,44.822680528563325,0.4111111111111111,-0.16701729321421377,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om330,4.577216305812415,0.6328801025979103,34.667426727553234,352.90867289737184,3576.819684395539,111.08075398475617,121.11200111370138,96.7204847867429,212.20435829957853,76.19045174966229,112.79589123213961,12.702824127210786,0.0,99.38048845654495,1.0,7056.720318662446,0.0,0.0,0.0,0.0,-81.4509211694784,106,20.97558833148462,0.7777777777777778,-0.2776351990471482,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om75,3.9823867307768106,0.2529302509965062,20.13859546283101,15.210198270016749,2902.752719758958,125.16949250833613,136.19983417974836,90.41123769901958,159.53428104458973,76.19045174966229,35.87554000567302,1.3945666513002997,0.0,17.1883564309404,1.0,6605.306091167718,0.0,0.0,0.0,0.0,-81.4509211694784,32,22.175184733201178,0.9166666666666666,-0.08057853567002082,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om90,2.906102385111226,0.2972464669985447,15.10330987664291,88.60388157893546,1809.5111297967517,147.27629130794213,159.73507566934995,103.15482954970258,194.91442334052888,76.19045174966229,49.77058174383255,4.606301665619705,0.0,27.097478634772425,1.0,5918.120946894611,0.0,0.0,0.0,0.0,-81.4509211694784,14,42.195248117339695,0.7111111111111111,-0.06906642107817929,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om0,2.906102385111226,0.2972464669985447,15.10330987664291,88.60388157893546,1809.5111297967517,147.27629130794213,159.73507566934995,103.15482954970258,194.91442334052888,76.19045174966229,49.77058174383255,4.606301665619705,0.0,27.097478634772425,1.0,5918.120946894611,0.0,0.0,0.0,0.0,-81.4509211694784,14,42.195248117339695,0.7111111111111111,-0.06906642107817929,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om105,0.9506161654453184,0.6217000420003331,39.2133381338862,196.7952463155493,338.53430599906363,248.1107348194075,267.9632165626536,205.38285446763223,615.5603224486466,147.48142744618724,237.96254857692526,690.4145776623192,587.3965429800492,742.0,0.20836045420478555,610.7757453876823,0.3,0.21666666666666667,0.005555555555555556,0.011111111111111112,17.457603123722098,2,480.71130179938535,0.0,0.7916395457952147,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om120,0.9772313592049202,0.5527141709730748,48.94806836893652,199.8748018184228,352.8507011756301,242.83127499083162,261.6955284809578,213.88081070343046,552.9236763789447,146.52849632382598,193.9132941846875,666.1298328467429,510.4866883546827,742.0,0.3120125493872201,625.3023839485032,0.2777777777777778,0.17777777777777778,0.005555555555555556,0.011111111111111112,8.305109528050396,3,427.528445900833,0.0,0.68798745061278,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om135,1.156411080627884,0.3282019466820716,48.505507099381056,215.625539939644,454.2168686113397,225.74615912324353,242.78869255098212,204.7436994996336,371.6356853849035,144.98173062757508,97.47549438349193,605.4226830184863,404.903671790484,740.9674496176123,0.4535472887514279,732.2869354775213,0.17777777777777778,0.09444444444444444,0.005555555555555556,0.011111111111111112,-7.020370749121086,3,269.3532489306021,0.0,0.5456922800410835,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om15,2.1932046236132745,0.3617641947568325,17.68669827328109,97.35117148234228,1186.3521495493503,169.22579654097444,183.07042168088697,119.0423968676539,236.7681850287169,76.19045174966229,71.8106218614838,32.41060558994769,0.0,81.71569572585753,1.0,14209.445213259194,0.0,0.0,0.0,0.0,-81.4509211694784,77,75.87492775111703,0.2777777777777778,-0.047413247097556344,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om150,1.3200108017870729,0.2229941087709809,40.41643714932978,240.3972016933436,553.9379506748313,214.3348482465751,231.06333509439608,189.42098106779255,320.86921642046104,144.69793777508139,61.13670269090343,577.4654509890275,387.84174063471824,720.9367198433762,0.4620308135796204,841.6576725951271,0.0,0.0,0.0,0.05555555555555555,-14.806506911897516,3,200.31746949901884,0.0,0.5226977636586498,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om165,1.415311365876093,0.195247699341088,36.23992844785829,251.899130216122,614.9968394227976,208.2444075854356,224.72716684940022,180.00033636937218,298.8296738350313,144.69659671220694,49.55151267729937,566.0343762927331,387.76269016608023,702.1066446907449,0.4477153960893262,901.4147194691932,0.0,0.0,0.0,0.044444444444444446,-36.07819997184263,3,173.19449088148798,0.0,0.5225912266389221,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om180,1.5868049284853647,0.1699920034796541,34.7678048296612,278.04818919738784,730.0963938887451,196.93710590919903,212.81010113643381,169.33368469687613,272.860130742184,143.63101935025557,39.59184824046555,515.7111536504699,329.3832950307614,652.8317476019316,0.49545453902832404,991.8989491291411,0.0,0.0,0.0,0.0,-81.4509211694784,3,137.12557683624328,0.0,0.44391279653741433,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om195,1.8438876505698467,0.2017064580094989,34.39134287185169,310.79945250912505,914.5270924907986,182.16009158951425,197.41707149841744,156.7433324788949,242.02382783578554,140.6267066930357,45.28946691432994,413.8458848435651,205.17404305033588,581.9493578445018,0.6474366020261872,1107.39121363939,0.0,0.0,0.0,0.0,-81.4509211694784,4,102.17595770222718,0.0,0.2765148828171643,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om210,2.205555070256628,0.2935663514081856,34.85695752328997,331.09596281687084,1196.387182275492,165.4141486299006,179.97007424085444,142.50862752453924,228.64632835399598,124.53592343130458,58.8376596792777,199.21448127522177,11.021391724885648,433.04370790937566,0.9745490085098012,4357.090276017677,0.0,0.0,0.0,0.0,-81.4509211694784,156,73.16986909127877,0.0,0.014853627661570945,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om225,2.910469441478284,0.4437711153326081,35.5445968606587,344.0992330819873,1813.5914428868412,140.33555751226277,155.31232287484306,115.93296058397777,219.75657220080208,76.19045174966229,83.62925983349578,68.66262634417667,0.0,257.876444312994,1.0,4761.3269897322625,0.0,0.0,0.0,0.0,-81.4509211694784,55,44.82250279840244,0.4111111111111111,-0.16701761686760874,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om240,4.577159150044874,0.6328988905094677,34.667747517451005,352.9098591828387,3576.752688904428,111.08092373623373,121.11226046207932,96.71973737917264,212.21104506061525,76.19045174966229,112.80605742582051,12.709263543991188,0.0,99.41713290245941,1.0,7028.231063907484,0.0,0.0,0.0,0.0,-81.4509211694784,105,20.97652827129153,0.7722222222222223,-0.27767394062409356,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om30,1.9454832960958248,0.4080085004163583,21.28241607585344,131.75117986805748,991.1426204914762,179.01305174317955,193.45640695708124,135.52845684415615,260.748121799515,123.22828066620636,89.00436404583652,137.92165337127074,8.403623776017909,287.94563098788893,0.9708152412412488,9034.210962215433,0.0,0.0,0.0,0.0,-81.4509211694784,46,98.46519550310727,0.0,0.011325638512153513,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om345,3.9823867307768106,0.2529302509965062,20.13859546283101,15.210198270016749,2902.752719758958,125.16949250833613,136.19983417974836,90.41123769901958,159.53428104458973,76.19045174966229,35.87554000567302,1.3945666513002997,0.0,17.1883564309404,1.0,6605.306091167718,0.0,0.0,0.0,0.0,-81.4509211694784,32,22.175184733201178,0.9166666666666666,-0.08057853567002082,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om45,1.5921911769341357,0.3294638458324376,19.379749752413115,153.95100387647383,733.8169039349273,199.20409708337263,215.02478095331884,144.30791435221101,267.644548346296,142.75623452954002,76.74991572148443,369.87852886603963,287.56413692632157,459.99639333789224,0.3748556704115501,6945.185246559151,0.0,0.0,0.0,0.0,-81.4509211694784,200,142.15375714168076,0.0,0.38755274518372185,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om60,1.3285051611004055,0.5417592711032582,26.172308965244586,178.90653901481187,559.2934860538314,214.4519197736346,231.39486138546067,164.2062865990263,352.7176091091704,147.11692831425646,160.43342026470833,626.69819268436,556.8166662894777,741.5757925828318,0.24914395553535695,799.0895343081244,0.17777777777777778,0.17777777777777778,0.0,0.011111111111111112,5.739170477266791,2,229.3593843082139,0.0,0.7504267739750372,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om75,1.1364312424725285,0.4863936646010717,26.010355559342702,189.01903343614276,442.4962957167604,232.66342809639252,251.1022324858495,176.08375832859429,360.73396951436376,147.97530074655026,148.4898451876388,677.9994231819338,631.2616214011276,742.0,0.14924309784214607,664.0198039155254,0.25,0.25,0.005555555555555556,0.011111111111111112,-8.305109528050382,3,301.5294222342301,0.0,0.850756902157854,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om90,1.0159172486055117,0.5732185848167527,30.87152691579427,194.92680397010545,374.0092930756685,243.3607570321232,262.69085015983,190.7441667341715,444.67701957489396,147.8353187488652,200.60566103485246,691.0916464339496,618.5364023691145,742.0,0.16639298872086994,633.4904493730735,0.28888888888888886,0.28888888888888886,0.005555555555555556,0.011111111111111112,-30.000000000000004,2,402.3316350694096,0.0,0.8336070112791301,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om0,1.5868049296021756,0.1699920072010582,34.76780493474285,278.0481890024253,730.0963946595201,196.93710583317693,212.8101010087907,169.33368481769793,272.86013151435225,143.6310192795899,39.591848987270744,515.7111524079971,329.3832914400618,652.8317479813352,0.4954545448217401,991.8989529970672,0.0,0.0,0.0,0.0,-81.4509211694784,3,137.1255767325505,0.0,0.4439127916981964,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om15,1.8438876505698467,0.2017064580094989,34.39134287185169,310.79945250912505,914.5270924907986,182.16009158951425,197.41707149841744,156.7433324788949,242.02382783578554,140.6267066930357,45.28946691432994,413.8458848435651,205.17404305033588,581.9493578445018,0.6474366020261872,1107.39121363939,0.0,0.0,0.0,0.0,-81.4509211694784,4,102.17595770222718,0.0,0.2765148828171643,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om165,3.9823866336936486,0.2529302419577864,20.138595665346877,15.210192047730786,2902.752613613412,125.16949407058391,136.19983585597998,90.41123877233025,159.53428174791864,76.19045174966229,35.875539099810624,1.3945667793533336,0.0,17.18835734593404,1.0,6605.306228390047,0.0,0.0,0.0,0.0,-81.4509211694784,32,22.175185760219488,0.9166666666666666,-0.08057853868837817,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om180,2.906102385111226,0.2972464669985447,15.10330987664291,88.60388157893546,1809.5111297967517,147.27629130794213,159.73507566934995,103.15482954970258,194.91442334052888,76.19045174966229,49.77058174383255,4.606301665619705,0.0,27.097478634772425,1.0,5918.120946894611,0.0,0.0,0.0,0.0,-81.4509211694784,14,42.195248117339695,0.7111111111111111,-0.06906642107817929,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om195,2.193206250926136,0.3617651884367914,17.686696895115258,97.3510816244708,1186.3534699230506,169.22572820154375,183.07034494041883,119.04235664152628,236.76828236548823,76.19045174966229,71.81083011719186,32.41057693567661,0.0,81.71580465557129,1.0,14209.450971319653,0.0,0.0,0.0,0.0,-81.4509211694784,77,75.87484653846178,0.2777777777777778,-0.04741348379269916,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om210,1.9454832960958248,0.4080085004163583,21.28241607585344,131.75117986805748,991.1426204914762,179.01305174317955,193.45640695708124,135.52845684415615,260.748121799515,123.22828066620636,89.00436404583652,137.92165337127074,8.403623776017909,287.94563098788893,0.9708152412412488,9034.210962215433,0.0,0.0,0.0,0.0,-81.4509211694784,46,98.46519550310727,0.0,0.011325638512153513,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om225,1.5921911769341357,0.3294638458324376,19.379749752413115,153.95100387647383,733.8169039349273,199.20409708337263,215.02478095331884,144.30791435221101,267.644548346296,142.75623452954002,76.74991572148443,369.87852886603963,287.56413692632157,459.99639333789224,0.3748556704115501,6945.185246559151,0.0,0.0,0.0,0.0,-81.4509211694784,200,142.15375714168076,0.0,0.38755274518372185,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om240,1.3285049191472214,0.5417593767899763,26.17230968053285,178.90652406140416,559.2933332623656,214.45193709813458,231.39488060453687,164.20629458384994,352.7176819191565,147.11692883966327,160.43348209125753,626.6982273544005,556.816709307292,741.5757941621456,0.24914389912577983,799.0894770237993,0.17777777777777778,0.17777777777777778,0.0,0.011111111111111112,5.739170477266791,2,229.3594864401361,0.0,0.7504268319505284,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om255,1.1364274946039288,0.4863933364274367,26.01058382319857,189.01953614857032,442.4941067370717,232.66374999568478,251.10259727093722,176.08410086556944,360.7345376161667,147.9752911263545,148.4899481894052,677.9998604904096,631.2607387679625,742.0,0.14924428737471362,664.0194015438129,0.25,0.25,0.005555555555555556,0.011111111111111112,-8.305109528050382,3,301.53134804250817,0.0,0.8507557126252864,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om270,1.0159172486055117,0.5732185848167527,30.87152691579427,194.92680397010545,374.0092930756685,243.3607570321232,262.69085015983,190.7441667341715,444.67701957489396,147.8353187488652,200.60566103485246,691.0916464339496,618.5364023691145,742.0,0.16639298872086994,633.4904493730735,0.28888888888888886,0.28888888888888886,0.005555555555555556,0.011111111111111112,-30.000000000000004,2,402.3316350694096,0.0,0.8336070112791301,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om285,0.9506161651158987,0.62170004286951,39.21333830844,196.79524646196057,338.53430582309375,248.110734789912,267.96321652698884,205.3828546658786,615.560322692985,147.48142743312863,237.9625492108099,690.414577551451,587.3965418577197,742.0,0.20836045571735884,610.7757463523416,0.3,0.21666666666666667,0.005555555555555556,0.011111111111111112,17.457603123722098,2,480.71130255596506,0.0,0.7916395442826412,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om30,2.2055550403851,0.2935663379119986,34.856957603910175,331.09596657894247,1196.3871579701056,165.41414961085462,179.9700755533793,142.5086278788357,228.64632700311927,124.53592698951519,58.8376570318545,199.21449031081053,11.021399772082523,433.0437133684916,0.974548990247772,4357.090199404317,0.0,0.0,0.0,0.0,-81.4509211694784,156,73.16987075602921,0.0,0.014853638506849731,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om300,0.9772313592049202,0.5527141709730748,48.94806836893652,199.8748018184228,352.8507011756301,242.83127499083162,261.6955284809578,213.88081070343046,552.9236763789447,146.52849632382598,193.9132941846875,666.1298328467429,510.4866883546827,742.0,0.3120125493872201,625.3023839485032,0.2777777777777778,0.17777777777777778,0.005555555555555556,0.011111111111111112,8.305109528050396,3,427.528445900833,0.0,0.68798745061278,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om315,1.156411080627884,0.3282019466820716,48.505507099381056,215.625539939644,454.2168686113397,225.74615912324353,242.78869255098212,204.7436994996336,371.6356853849035,144.98173062757508,97.47549438349193,605.4226830184863,404.903671790484,740.9674496176123,0.4535472887514279,732.2869354775213,0.17777777777777778,0.09444444444444444,0.005555555555555556,0.011111111111111112,-7.020370749121086,3,269.3532489306021,0.0,0.5456922800410835,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om330,1.3200108017870729,0.2229941087709809,40.41643714932978,240.3972016933436,553.9379506748313,214.3348482465751,231.06333509439608,189.42098106779255,320.86921642046104,144.69793777508139,61.13670269090343,577.4654509890275,387.84174063471824,720.9367198433762,0.4620308135796204,841.6576725951271,0.0,0.0,0.0,0.05555555555555555,-14.806506911897516,3,200.31746949901884,0.0,0.5226977636586498,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om345,1.415311365876093,0.195247699341088,36.23992844785829,251.899130216122,614.9968394227976,208.2444075854356,224.72716684940022,180.00033636937218,298.8296738350313,144.69659671220694,49.55151267729937,566.0343762927331,387.76269016608023,702.1066446907449,0.4477153960893262,901.4147194691932,0.0,0.0,0.0,0.044444444444444446,-36.07819997184263,3,173.19449088148798,0.0,0.5225912266389221,False,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om45,2.9104685818566423,0.4437713915943995,35.544601102371374,344.0990883705952,1813.5906394070057,140.3355823460822,155.31234135020793,115.93298065597156,219.7567016426122,76.19045174966229,83.62934277033509,68.66295114588031,0.0,257.87742131278634,1.0,4761.42848290208,0.0,0.0,0.0,0.0,-81.4509211694784,55,44.82253611816666,0.4111111111111111,-0.1670176956011844,True,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om60,4.577224686946655,0.6328789696086731,34.667411454484586,352.9085450814135,3576.829508429727,110.8246398012088,120.8810176923559,92.5673022535585,212.2038248227374,76.19045174966229,114.50782328105056,13.261723007430268,0.0,100.66351935057712,1.0,6154.634551385872,0.0,0.0,0.0,0.0,-81.4509211694784,84,20.97548642703524,0.7722222222222223,-0.28749105346689996,True,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om0,0.9831686697933656,0.6395070877463962,22.487689582054056,199.67408983866397,356.07127386477583,248.20526334879978,267.3212469681488,185.42454260148142,464.59441384558573,148.23480108733494,245.83324124553673,709.0247506518067,655.4816596930809,742.0,0.11660153680177776,656.6390135695891,0.3,0.3,0.011111111111111112,0.011111111111111112,-36.07819997184263,2,457.8645905428641,0.0,0.8833984631982222,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om105,1.678571692339813,0.2249467121123583,22.55024963248503,286.6249138739322,794.336894382816,193.8095841676931,209.4798536453382,149.10723356311564,248.61714463212022,141.38371253864162,49.41219195175227,359.0499987996145,231.60407501675155,447.0537937000338,0.4819324245078338,6310.129860311099,0.0,0.0,0.0,0.0,-81.4509211694784,200,123.9349981301148,0.0,0.31213487199023116,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om120,1.5645677084816856,0.2785193425062515,20.003828479035885,278.625825344496,714.803114409066,201.14247093544668,217.0337262793768,152.26166590106953,265.1922866606674,144.08436249328525,64.11279510554999,481.1727424452595,353.1656921167538,571.7247094026984,0.3822801668206385,3980.513619070209,0.0,0.0,0.0,0.0,-81.4509211694784,200,144.7249510404887,0.0,0.47596454463174365,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om135,1.5130791726336117,0.3324523300670354,21.20554457582677,2.577847616359795,679.8097237502607,203.93861111392067,220.25387287374517,156.91014107613086,273.7066347965239,146.96984673262827,79.8906832535095,608.0558576969579,544.8918191122251,706.3637974028067,0.22859605614598266,876.1222914177856,0.027777777777777776,0.011111111111111112,0.005555555555555556,0.011111111111111112,12.187474135425045,3,157.58244871146712,0.0,0.7343555513641846,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om15,0.8799567797300171,0.781866195610315,17.326700063230337,207.9662841443189,301.4997142750097,257.3209954527114,277.7722379726591,207.72380376135564,786.3846886661876,145.15433684493797,409.6606319322318,717.3552335316225,415.61173459699825,742.0,0.4398763684676573,1706.9230590627415,0.3111111111111111,0.3055555555555556,0.011111111111111112,0.011111111111111112,-42.670233871257594,200,704.8170788291656,0.0,0.5601236315323427,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om255,4.812702272726281,0.6727098889155109,25.8294630028138,45.23019555952468,3856.367250925409,110.44856360866186,119.21492789582666,87.93061595622171,224.35945248585938,76.19045174966229,119.77787102519217,5.010801708132687,0.0,50.25752781425576,1.0,4916.517093152537,0.0,0.0,0.0,0.0,-81.4509211694784,36,19.8537883703734,0.8388888888888889,-0.26641244024152777,True,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om270,3.292282412222641,0.4259142594252951,29.262238257475826,48.638801975511015,2181.928501250644,133.8063476632438,147.39488334583973,104.96195205366612,207.41695455473644,76.19045174966229,71.86741846645765,14.469165991140802,0.0,79.0724387879438,1.0,4706.810982523722,0.0,0.0,0.0,0.0,-81.4509211694784,32,34.69515915561474,0.6666666666666666,-0.1726437231322553,True,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om285,2.4918916390352543,0.4030318269752805,26.0015836089631,96.55318279657595,1436.7745338066557,155.8045547086802,170.1126279230828,118.517393991039,235.7746439545287,76.19045174966229,75.49333468732246,63.85175449074456,0.0,187.0005483575762,1.0,7460.3502585370925,0.0,0.0,0.0,0.0,-81.4509211694784,51,59.872925323352824,0.35,-0.1271434767001951,True,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om300,1.6548424187452877,0.3206767809946198,35.69957074337178,123.7537530487824,777.5527458170409,192.1004497325818,207.29776190904437,157.73205991662104,295.09002203689374,140.24156184631505,73.43575270374902,451.009998861671,192.81053510845217,685.2841339388592,0.7186414721143177,1101.118085396586,0.0,0.0,0.0,0.011111111111111112,34.51810784106126,3,131.1741757172049,0.0,0.2598524731919841,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om315,1.3063015298538485,0.3767118396118547,32.04527187374956,157.4368967317887,545.3308231425102,216.6194348520534,234.13041298554424,169.09435414177653,324.8987747690365,146.3131561402469,99.5577342304504,602.0833789419466,494.42663729624417,737.3868723465387,0.3294881481645283,827.4287677271973,0.16111111111111112,0.16111111111111112,0.005555555555555556,0.011111111111111112,-75.16488841802426,2,215.2510608856427,0.0,0.6663431769491162,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om330,1.3404489774489483,0.5498173118329236,23.24841115488049,174.63058718549962,566.8528362271974,214.05483500413268,230.7663654706784,161.00184717486974,354.4201382380995,147.13264377986934,163.29351458634875,632.9450135866513,558.104723956885,741.4013283091334,0.24722993789380077,856.676902209889,0.17777777777777778,0.17777777777777778,0.0,0.011111111111111112,-34.51810784106126,2,226.7059452535353,0.0,0.7521627007505187,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om345,1.1238197331363362,0.5129717165979164,24.230941169074622,189.62410855237812,435.15088661807454,234.03802182732446,252.44209329382736,174.8224082291853,372.4580989460604,148.08940097313595,160.95389707306214,684.7998439810358,641.8091716667658,742.0,0.13502807052996524,666.9514681946989,0.2611111111111111,0.2611111111111111,0.011111111111111112,0.011111111111111112,-13.493398821551686,3,313.8429161606755,0.0,0.8649719294700347,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om60,1.862760377361224,0.283161662303176,20.50886973243383,326.2058700350001,928.603635504386,184.07377750994584,198.88912513609924,136.12993571723104,240.38626131289968,130.36568098408085,60.39145805936812,111.83997207973397,34.55687676527035,192.6360279739105,0.8206105206345381,8894.729498699533,0.0,0.0,0.0,0.0,-81.4509211694784,43,102.2428274501374,0.0,0.04657261019578218,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om75,1.4826815769764126,0.2202145701461176,22.531017162595347,270.8120601494224,659.4270061514371,206.52406928700364,222.9229394698898,160.4385897748603,264.2009454893515,146.2320599028454,51.066974779972156,608.1696958992834,488.4984004313872,689.864507204923,0.29189225517543604,999.2439173544742,0.0,0.0,0.0,0.0,-81.4509211694784,3,158.67068256974,0.0,0.6583536393954006,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om90,1.5633230796991773,0.2115738822063995,22.85783756157425,275.0081751973448,713.9503348512919,200.95165235257625,217.08854808970537,155.2613031001723,256.1234962015465,145.74821175271333,47.72086332952027,583.5323407633904,454.44990172046766,670.7337561800176,0.3224585798265709,1046.9252699038377,0.0,0.0,0.0,0.0,-81.4509211694784,3,142.4443416125509,0.0,0.6124661748254281,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om0,3.871993334412981,0.5840489037682839,27.92517538468965,19.53780033979336,2782.8948292010155,122.41875037413513,134.08595022459258,97.39765254623828,218.09835870986905,76.19045174966229,107.31625469357988,10.077478085759159,0.0,77.81762572650571,1.0,4853.582324432983,0.0,0.0,0.0,0.0,-81.4509211694784,34,27.959120292664785,0.7611111111111111,-0.17744319716953072,True,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om105,2.076462512207025,0.3084741416033121,17.71571890253248,107.2241562498869,1092.901531864134,174.3585574196095,188.60146453094026,123.36940698110567,233.51118601365584,76.19045174966229,61.43392232779068,42.575899247007236,0.0,89.08991221360503,1.0,8621.833713743032,0.0,0.0,0.0,0.0,-81.4509211694784,30,82.95893338771774,0.2111111111111111,-0.027623583138544294,True,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om120,1.7219784477458044,0.2648773592679466,16.97750009993454,144.8770074858765,825.3467768775331,192.3511296552451,207.5838096223257,135.9275220602306,246.07645586687698,132.33681700378835,57.68663767498207,99.76854660114849,49.71062328433189,148.56892133781307,0.6654036198371471,11062.89497359565,0.0,0.0,0.0,0.0,-81.4509211694784,69,118.99770949248456,0.0,0.06699544917025857,False,False
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om135,1.444428965070667,0.3479825777059702,14.991316153990264,187.1657191632403,634.0728757725014,209.89020205566516,226.18224977015487,144.77443610125968,283.5022186883095,144.14419669946196,86.32714014847258,393.2791617435784,356.4186029740629,441.8771232680051,0.19339883373439626,7516.650115158555,0.1111111111111111,0.0,0.0,0.0,-81.4509211694784,200,173.9538385796359,0.0,0.4803485215283867,False,False
